DATA_MANAGE_NO,DATA_TITLE_NM,THEME_NM,LWPRT_THEME_NM,CL_NM,LWPRT_CL_NM,SBJT_NM,MIDDL_SBJT_NM,SUMRY_CN,MAIN_THUMB_URL,CNTNTS_URL,CTPRVN_NM,SIGNGU_NM,ADDR,CTLSTT_LA,CTLSTT_LO,REGIST_DE,RELATE_PRSN_NM,RELATE_STRY_NM,CORE_KWRD_CN,OPN_DE
4141,검은 벨벳 한복의 현대무용가 김진걸,생활문화,지역문화예술인,종교와 문화,문화예술,무용,,검은색 벨벳 무대의상이 특징인 김진걸은 한국 무용에 발레를 접목한 무용극 안무를 발표하는 등 다양하고 독특한 시도를 하였다. 대규모 무용극보다는 작은 작품을 주로 선보였다. 가야금 선율에 자신만의 색채를 더한 산조춤이 그의 대표작이다.,https://minio.nculture.org/amsweb-opt/multimedia_assets/205/73147/70581/c/%EC%A7%80%EC%97%AD%EB%AC%B8%ED%99%94%EC%98%88%EC%88%A0%EC%9D%B8_%EA%B9%80%EC%A7%84%EA%B1%B8-thumb.jpg,https://ncms.nculture.org/local-artist/story/4973,서울특별시,성북구,삼선교로 16길 116 한성대학교,37.58323585,127.01039,20181116,마리뷔그만,코스모폴리탄 무용가 박영인,"신흥무용, 김진걸 무용연구소, 산조춤, 김진걸",20211230
4142,"힘 있고 섬세한 발끝의 아름다움, 무용가 정재만",생활문화,지역문화예술인,종교와 문화,문화예술,무용,,힘이 있고 섬세한 발끝이 아름다운 무용인 정재만은 우리나라의 민속무용의 대가 한성준과 그의 딸 한영숙의 수제자로 무형문화재 제27호 승무 예능보유자로 남성 무용수의 맥을 잇는다. 또한 여성의 전유물로 여겨졌던 전통무용계에서 남성무용단을 창단하고 이끌며 남성 무용수의 인식을 높이는데 많은 기여를 하였다.,https://minio.nculture.org/amsweb-opt/multimedia_assets/205/73329/71697/c/%EC%A7%80%EC%97%AD%EB%AC%B8%ED%99%94%EC%98%88%EC%88%A0%EC%9D%B8_%EC%A0%95%EC%9E%AC%EB%A7%8C%28%ED%97%88%ED%8A%BC%EC%82%B4%ED%92%80%EC%9D%B4%EC%B6%A4%29-thumb.jpg,https://ncms.nculture.org/local-artist/story/6871,경기도,화성시,경기도 화성시 정남면 발산리 405-6,37.16834178,126.9830275,20181116,마리뷔그만,코스모폴리탄 무용가 박영인,"신무용, 벽사춤, 승무, 한영숙, 송범, 허튼살풀이춤",20211230
4143,코스모폴리탄 무용가 박영인,생활문화,지역문화예술인,종교와 문화,문화예술,무용,,"박영인은 세계적인 현대무용가 루돌프 폰라반(1879~1958)과 마리뷔그만(1886~1973)의 수제자로 활동하면서, 일본에서는 ‘쿠니 마사미’라는 일본이름으로 활동을 하여 일본인으로 알려지기도 했으며, 논란이 있는 인물이기도 하다. 한국에서 활동을 하지 않았기 때문에 박영인에 대해서 알려진 바는 많지 않다. 하지만, 그는 세계를 무대로 무용인생을 펼친 무용가이며 초기 한국 무용계에서도 큰 역할을 하였다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/102/73313/71681/c/%EB%8F%99%EC%95%84%EC%9D%BC%EB%B3%B4_19360410_%EB%AC%B4%EC%9A%A9%EA%B3%BC-%EC%83%9D%ED%99%9C-%EC%9D%BC-thumb.jpg,https://ncms.nculture.org/local-artist/story/6927,울산광역시,중구,울산 중구 학산동,35.55699948,129.3260762,20181116,마리뷔그만,,"쿠니마사미, 신무용",20211230
4144,"우리 미술사 정립이라는 독립운동의 횃불, 고유섭",생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"고유섭은 우리 문화에 대해 제대로 말하거나 듣거나 가르칠 수 없었던 일제강점기, 선사시대부터 조선 시대까지의 고분과 건축, 불상과 도자와 회화 등 현장답사를 다니며 그는 한국미술사 연구의 기초를 마련했다. 조선 미술사 연구와 문화예술에 대한 그의 열정적 기록과 해석은 한국미술사학 연구의 실질적인 바탕이 되었다.",,https://ncms.nculture.org/local-artist/story/15,인천광역시,중구,인천광역시 중구 용동 136,37.47339587,126.6314728,20181116,마모토마사코(이남덕),"비운의 삶을 살았던 천재화가, 이중섭","미술사, 독립운동, 일제강점기, 조선탑파개설",20211230
4145,"화가의 대표 이름이었던 1930년대 한국의 고갱, 이인성",생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"이인성은 문화의 암흑기로 불리던 일제시기, 일본 화가들이 도입했던 유럽의 근대 화풍을 적극적으로 수용하고 능란한 실력을 발휘해 일제 치하 조선과 일본의 각종 대회에서 상을 휩쓸면서 천재이다.  한국의 고갱 소리를 들었던 당대 최고의 서양화가 이인성은 이런 경험을 바탕으로 ‘향토적 심미주의’라 불리는 고유의 화풍을 펼치며, 한국의 서양화 분야 많은 후배들에게 지대한 영향을 끼쳤다.",,https://ncms.nculture.org/local-artist/story/573,대구광역시,북구,대구 북구 동북로 163,35.89891339,128.612519,20181116,마모토마사코(이남덕),"비운의 삶을 살았던 천재화가, 이중섭","일제강점기, 향토적 심미주의",20211230
4146,"한국 최초의 서양화가, 고희동(高羲東)",생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"고희동은 우리나라 최초의 서양화가다. 최초의 미술유학생으로 일본에 가서 서양화를 공부하고 와서 전통적인 동양화에 서양화적 수법을 절충한 경지를 개척했다. 서양화를 국내에 전수한 미술교육자이며, 우리나라 최초의 근대적 미술인 단체인 ‘서화협회’를 창립하는 등 미술행정가로서도 뛰어난 수완을 발휘했다. 대표작으로 ?부채를 든 자화상?이 있다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/122/85817/93636/c/%EA%B3%A0%ED%9D%AC%EB%8F%99-%EA%B0%80%EC%98%A5-%286%29_rev-thumb.jpg,https://ncms.nculture.org/local-artist/story/1119,서울특별시,종로구,서울특별시 종로구 창덕궁길 130,37.58301648,126.9888483,20181116,마모토마사코(이남덕),"비운의 삶을 살았던 천재화가, 이중섭","자화상, 인상주의, 부채를 든 자화상, 고희동 가옥, 고희동 미술관, 미술행정가",20211230
4147,한국적 서정을 추상화에 녹여낸 화가 김환기,생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"화가 김환기는 한국 추상미술의 제1세대로서, 한국적 서정성을 보편적 차원으로 승화시킨 세계적인 화가다. 김환기는 한국의 토속적인 소재를 절제된 조형언어로 양식화하였는데, 그가 즐겨 그렸던 산과 달, 새와 사슴, 항아리와 여인 들은 유년기와 청년기를 보낸 고향 안좌도의 자연과 풍속에서 길어 올린 이미지였다. 전라남도 신안군 안좌도는 김환기가 추구했던 한국적 서정성의 원형적 이미지라고 할 수 있다.",,https://ncms.nculture.org/local-artist/story/1121,전라남도,신안군,전남 신안군 안좌면 김환기길 38-1,34.75281465,126.12162,20181116,마모토마사코(이남덕),"비운의 삶을 살았던 천재화가, 이중섭","환기미술관, 김환기 고택, 항아리와 여인들, 우주, 어디서 무엇이 되어 다시 만나랴, 김향안, 추상미술, 전라남도의 문화예술인",20211230
4148,"현대의 상형문자를 그린 추상화가, 남관",생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"일제강점기부터 활동한 우리나라의 근대 서양화가다. 추상회화의 선구자인 남관은 동양적인 제재를 서구적인 방식으로 잘 융화하여 표현하는 화가라고 평가받는다. 1950년대부터 파리에서 활동하며 국제화단에서 그 예술적 독자성을 인정받았다. 대표작으로 「동양의 풍경」, 「황색의 반영」 등이 있다.",,https://ncms.nculture.org/local-artist/story/1122,경상북도,청송군,경북 청송군 청송읍 금월로 244-30,36.42993763,129.0589382,20181116,마모토마사코(이남덕),"비운의 삶을 살았던 천재화가, 이중섭","추상미술, 동양의 풍경, 황색의 반영",20211230
4149,독립운동에 앞장 선 서화가 박기정,생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"구한말에서 일제강점기에 활동한 서화가다. 행서(行書)와 초서(草書), 예서(隸書) 등 각 서체에 두루 능하였고, 사군자(四君子)를 비롯하여 괴석(怪石)에 이르기까지 문인화에도 뛰어났다. 난을 칠 때는 뿌리가 드러난 노근란을 주로 그렸는데, 이는 일제식민지인 조선 땅에는 난초를 심지 않겠다는 지조의 표현이었다. 을미의병에 참여했고 독립운동에 앞장선 우국지사이기도 했다. 17세 때부터 강원도에 살면서 평생 강원도를 떠나지 않은 강원도의 예술가다.",,https://ncms.nculture.org/local-artist/story/1123,강원특별자치도,강릉시,강원 강릉시 하슬라로 96 강릉문화원,37.75876388,128.8738458,20181116,마모토마사코(이남덕),"비운의 삶을 살았던 천재화가, 이중섭","차강, 문인화, 사군자",20211230
4150,"비운의 삶을 살았던 천재화가, 이중섭",생활문화,지역문화예술인,성씨와 인물,인물,미술,,"이중섭은 한국의 서양화가다. 소를 비롯한 어린이, 물고기, 게달, 달, 새 등 우리나라의 향토적인 소재들을 즐겨 다루며 해학과 천진무구한 소년의 정감이 녹아 있는 그림들을 그렸다. 비운의 삶을 살았던 이중섭에게 제주도 서귀포는 가족과 함께 행복한 삶을 누릴 수 있었던 낙원과 같은 곳이라는 점에서 의미가 깊다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/216/29933/15693/c/이중섭-섭섬이-보이는-풍경_한국데이터진흥업-thumb.jpg,https://ncms.nculture.org/local-artist/story/1182,제주특별자치도,서귀포시,제주 서귀포시 이중섭로 27-3,33.24586046,126.5648753,20181116,마모토마사코(이남덕),,"제주도, 소, 이중섭미술관, 이중섭거리, 서귀포의 환상",20211230
