DATA_MANAGE_NO,DATA_TITLE_NM,THEME_NM,LWPRT_THEME_NM,CL_NM,LWPRT_CL_NM,SBJT_NM,MIDDL_SBJT_NM,SUMRY_CN,MAIN_THUMB_URL,CNTNTS_URL,CTPRVN_NM,SIGNGU_NM,ADDR,CTLSTT_LA,CTLSTT_LO,REGIST_DE,RELATE_PRSN_NM,RELATE_STRY_NM,CORE_KWRD_CN,OPN_DE
10837,제주도 서귀포 수산리 본향당굿,생활문화,마을신앙,생활과 민속,민속,지역을 대표하는 마을신앙,제주도의 마을신앙,"제주특별자치도 서귀포시 이중섭로 23-11에 있는 마을당에서 마을의 안녕을 위해 지내는 마을굿을 말한다. 수산리 본향당은 20평 정도 되는 규모의 슬레이트집으로 되어 있다. 당 옆에는 신목인 큰 팽나무가 있다. 원래는 이 신목만 있었는데, 나중에 당집을 지은 것이다.",,https://ncms.nculture.org/faith/story/1330,제주특별자치도,서귀포시,제주특별자치도 서귀포시 수산리 이중섭로 23-11,33.24496,126.564359,20181116,지산국,원하지 않은 여자와 결혼한 바람웃또의 운명,"제주특별자치도, 마을신앙, 민간신앙",20211230
10838,한국 근현대사가 여기 잠들어 있다 - 망우리 묘역,역사문화유산,근대문화유산,문화유산,건축유적,공간으로 읽는 근대문화 역사유산,근현대 인물들의 공간,"서울특별시 중랑구 망우동과 경기도 구리시 교문동에 걸쳐 있는 망우리 묘역은 1933년 조선총독부가 주택난 해소를 위해 일대를 공동묘지로 지정하면서 조성되었다. 묘역 부근은 명당으로 소문이 나 인기 있는 묫자리라는 인식이 퍼져 봉분이 급격히 늘어났다. 1930년대 말에 이미 3만 기가 넘었고, 해방 후 1960년대 중반에는 4만8,000기에 가까운 묘가 들어섰다. 한국 근현대사에서 이름을 남긴 유명 인사들 가운데도 망우리에 안장된 인물이 많다. 뿐만 아니",https://minio.nculture.org/amsweb-opt/3ds/247/84352/84352_thumbnail.jpg,https://ncms.nculture.org/legacy/story/4531,서울특별시,중랑구,서울 중랑구 망우로 570 망우묘지관리사무소,37.59835371,127.1148146,20181116,지석영,,"공동묘지, 한용운, 안창호",20211230
10839,"백제의 철옹성, 예산 임존성",역사문화유산,성과옛도로,자연과 지리,향토지,성과 성곽,산성의 나라 각 지방의 성곽,해발 483.9m의 봉수산(鳳首山)의 정상부와 그 동쪽으로 900m 떨어진 봉우리를 에워싼 테뫼식 석축산성이다. 둘레 약 2.5㎞로 백제가 고구려의 침입에 대비하여 쌓은 것으로 짐작된다. 백제 때 수도 경비의 외곽기지 역할을 한 성이다. 백제의 옛 장수 복신과 도침이 옛 임금의 아들 부여풍을 왕으로 세우고 임존성에서 항전한 곳으로 당나라와 신라가 여러 차례 성을 공격하였으나 끝내 이기지 못하고 되돌아온 철옹성이다.,https://minio.nculture.org/amsweb-opt/multimedia_assets/219/11758/19494/c/11758-thumb.jpg,https://ncms.nculture.org/castle-road/story/2008,충청남도,예산군,충청남도 예산군 광시면 마사리 산28,36.59245393,126.7747346,20181116,지수신,,"봉수산, 테뫼식, 석축산성, 수도경비, 부흥군, 복신, 도침, 청옹성",20211230
10840,근대가 끊었던 전통을 다시 잇다 - 이천 수광리 오름가마,역사문화유산,근대문화유산,문화유산,건축유적,공간으로 읽는 근대문화 역사유산,산업화의 꿈이 영근 곳들,"경기도 이천시 신둔면 수광리 도자기 가마는 원래 1949년 무렵 토정 홍재표가 축조한 가마다. 토정은 칠기(흑요) 장인으로서 칠기 가마로 만들었다. 그런데, 1950년대 중반 한국 도자기 전통을 현대적으로 재현하려 했던 서울의 가마가 경영난으로 문을 닫으면서, 해강 유근형, 도암 지순탁 등 고려청자, 조선백자를 현대적으로 재현하기 위해 노력하던 도예가들이 수광리로 와서 토정의 가마를 함께 쓰기 시작했다. 수광리 가마는 1962년 광호 조소수가 인수해 개",https://minio.nculture.org/amsweb-opt/multimedia_assets/78/30456/22661/c/%EC%98%A4%EB%A6%84%EA%B0%80%EB%A7%882019-11-01-16.19.27-thumb.jpg,https://ncms.nculture.org/legacy/story/4535,경기도,이천시,경기도 이천시 경충대로 3234,37.31417791,127.3977695,20181116,지순탁,,"도암 지순탁, 해강 유근형, 토정 홍재표, 세계 도자 비엔날레, 예스파크",20211230
10841,강경포구를 배경으로 한 소설 「소금」,산업,시장,생활과 민속,생활,문헌과 문학작품에 표현된 시장,시장을 배경으로 한 이야기,"강경은 서해와 충청도 내륙을 잇는 길목에 있어서 전국의 상인들이 드나들던 포구로 유명했던 곳이다. 우리나라 사람들에게는 강경하면 연상되는 것이 ‘젓갈’이다. 전국 젓갈의 70%를 유통하는 강경에서 주민들 대부분은 젓갈과 관련한 일로 생계를 유지한다. 소설 「소금」은 이러한 강경포구를 배경으로 하며, 등장인물의 삶 속에 강경포구의 역사가 담겨 있다. 한 남자로서 대한민국 현대사를 거쳐 온 아버지의 삶을 보여줌과 동시에 가정 내에서 아버지의 위치가 얼마나",,https://ncms.nculture.org/market/story/3424,충청남도,논산시,충청남도 논산시 강경읍 남교리 81-3,36.1591204,127.0184433,20181116,지애,,"박범신, 소금, 강경, 강경젓갈, 강경포구, 논산시, 소설",20211230
10842,"무형문화재 등재된 무언 탈놀이, 예천청단놀음",생활문화,지역놀이,생활과 민속,민속,경상북도 민속놀이,,"예천청단놀음은 매년 정월보름에 예천의 터서리당에서 검덕부인신을 모시고 당제를 지낸 후에 벌어지는 탈놀이 형태이다. 6개 마당으로 이루어져 있으며, 키탈, 주지판 등이 특징적이다. 마을의 풍요와 안녕을 기원하는 새해맞이 굿탈놀이적 성격을 지닌다.",,https://ncms.nculture.org/folkplay/story/654,경상북도,예천군,경북 예천군 예천읍 청복리 220-8,36.63722587,128.4713692,20181116,지연광대,,"예천군, 청단놀음, 검단부인, 정월대보름, 광대북놀음마당, 양반놀음마당, 주지놀음마당, 지연광대놀음마당, 중놀음마당, 무동놀음마당",20211230
10843,"민요를 채보하고 현대적으로 재건한 국악의 아버지, 지영희",생활문화,지역문화예술인,종교와 문화,문화예술,음악,,"지영희는 한국의 민속음악을 보존하고 계승하여, 국악의 근대화를 이룩한 위대한 음악가이다. 지영희는 해금산조와 피리 시나위의 명인으로 거의 모든 전통악기에 통달한 뛰어난 연주자였고, 또한 작곡, 채보, 연구, 지휘, 교육 등 국악의 전 영역에서 큰 족적을 남긴 종합예술인이다. 지영희 덕분에 악보없이 전해지던 민요가 오선보에 기록되었으며, 국내 최초로 국악관현악단을 만들기도 했다. 지영희는 식민지와 분단을 겪으며 점차 사라져가던 민속음악의 유산을 되살리고",,https://ncms.nculture.org/local-artist/story/1125,경기도,평택시,경기 평택시 현덕면 평택호길 147,36.92113408,126.9206676,20181116,지영희,,"국악관현악단, 해금산조, 피리 시나위, 국악의 아버지",20211230
10844,한센인 격리와 정착의 역사 ? 의왕 한국한센복지협회,역사문화유산,근대문화유산,문화유산,건축유적,공간으로 읽는 근대문화 역사유산,근대 의술과 인술 사이에서,"경기도 의왕시 한국한센복지협회의 뿌리는 1926년 발족한 조선나병근절책연구회라고 할 수 있다. 한센인은 격리 수용하는 것이 최선이라는 당시의 인식에 따라 대규모 수용소 건설을 추진한 명망가 단체다. 격리 정책은 해방 후에도 계속되다가 1960년대 들어서야 정착촌 정책으로 바뀌었다. 1948년 대한나예방협회 역시 격리에 중점을 두었다. 한국한센복지협회는 과거 문둥병, 나병으로 불리던 질병이 2000년에 한센병으로 공식 명명됨에 따라 새로운 이름을 가지게",https://minio.nculture.org/amsweb-opt/3ds/28/84383/84383_thumbnail.jpg,https://ncms.nculture.org/legacy/story/778,경기도,의왕시,경기도 의왕시 원골로 59,37.3619452,126.9711473,20181116,지오르지오 캐롤,,"한국한센복지협회, 성 나자로 마을, 이경재, 조선나병근절책연구회",20211230
10845,"민요를 채보하고 현대적으로 재건한 국악의 아버지, 지영희",생활문화,지역문화예술인,종교와 문화,문화예술,음악,,"지영희는 한국의 민속음악을 보존하고 계승하여, 국악의 근대화를 이룩한 위대한 음악가이다. 지영희는 해금산조와 피리 시나위의 명인으로 거의 모든 전통악기에 통달한 뛰어난 연주자였고, 또한 작곡, 채보, 연구, 지휘, 교육 등 국악의 전 영역에서 큰 족적을 남긴 종합예술인이다. 지영희 덕분에 악보없이 전해지던 민요가 오선보에 기록되었으며, 국내 최초로 국악관현악단을 만들기도 했다. 지영희는 식민지와 분단을 겪으며 점차 사라져가던 민속음악의 유산을 되살리고",,https://ncms.nculture.org/local-artist/story/1125,경기도,평택시,경기 평택시 현덕면 평택호길 147,36.92113408,126.9206676,20181116,지용구,,"국악관현악단, 해금산조, 피리 시나위, 국악의 아버지",20211230
10846,한말 이방 출신 춘천의 의병장 지용기,국난극복,의병,지방의 역사,개항기(1876~1910),한말 의병,한말 의병장,"지용기(池龍起, 1876~1907)는 춘천 이방의 아전이었다. 을미의병 당시 춘천의병에 참가했다가 의진이 패하자, 제천의진에 가담하였다. 이어 서북으로 갈 때 화천에서 제천의진을 벗어났다. 이어서 춘천, 화천, 양구 일대에서 의병활동을 전개하다가 전사하였다.",,https://ncms.nculture.org/righteous-army/story/3873,강원특별자치도,춘천시,강원도 춘천시 서면 방동리,37.903291,127.65529,20181116,지용기,"백제와 신라의 격전지, 함양 사근산성","지용기, 한말춘천의병장",20211230
