DATA_MANAGE_NO,DATA_TITLE_NM,THEME_NM,LWPRT_THEME_NM,CL_NM,LWPRT_CL_NM,SBJT_NM,MIDDL_SBJT_NM,SUMRY_CN,MAIN_THUMB_URL,CNTNTS_URL,CTPRVN_NM,SIGNGU_NM,ADDR,CTLSTT_LA,CTLSTT_LO,REGIST_DE,RELATE_PRSN_NM,RELATE_STRY_NM,CORE_KWRD_CN,OPN_DE
12421,"서러움과 눈물의 서정, 박재삼 시인",생활문화,지역문화예술인,종교와 문화,문화예술,문학,,"?울음이 타는 가을강?, ?천년의 바람? 등을 쓴 박재삼 시인은 일상생활과 자연에서 소재를 찾아 향토적인 서정을 담은 시를 창작하여, 한국의 전통적인 서정시의 맥을 잇고 있다는 평가를 받는다. 대표작 ?울음이 타는 가을강?에는 사랑과 이별, 죽음을 겪으며 느끼는 서러움, 눈물 등 인간의 근원적 정서가 '∼고나, ∼것네'와 같은 토속적인 시어들로 표현되어 있다.  고향 경남 사천시에 노산공원에 시비와 문학관이 건립되어 있다.",,https://ncms.nculture.org/local-artist/story/1083,경상남도,사천시,경남 사천시 박재삼길 27 박재삼문학관,34.92566987,128.0742925,20181116,조병화,전국에 60여개의 시비가 있는 시인 조병화|시만큼이나 그림도 잘 그린 시인 조병화 문학관,"시인, 삼천포여자중학교, 박재삼문학관",20211230
12422,부안을 배경으로 한 '질마재 신화'의 시인 서정주,생활문화,지역문화예술인,종교와 문화,문화예술,문학,,"「국화 옆에서」를 쓴 미당 서정주는 명실상부 한국 최고의 서정시인이다. 그러나 시와 별개로 시인에게는 친일의 과거가 있다. 그래서 많은 사람들이 예술과 사람을 분리할 수 있느냐 없느냐를 두고 고민하게 만드는 시인이다. 『화사집』, 『귀촉도』, 『동천』, 『질마재 신화』,『안 잊히는 일들』, 『팔할이 바람』 등의 시집이 있다. 그 중 『질마재 신화』는 고향인 질마재를 소재로 한 연작시집으로, 서정주는 마을에 전해오는 민담, 전설, 풍속 등을 수집해 고향의",https://minio.nculture.org/amsweb-opt/3ds/82/84437/84437_thumbnail.jpg,https://ncms.nculture.org/local-artist/story/1087,전라북도,고창군,전라북도 고창군 부안면 선운리 231,35.53583357,126.6099033,20181116,조병화,전국에 60여개의 시비가 있는 시인 조병화|시만큼이나 그림도 잘 그린 시인 조병화 문학관,"시인, 고창, 미당, 미당시문학관",20211230
12423,아사녀와 금강의 시인 신동엽,생활문화,지역문화예술인,종교와 문화,문화예술,문학,,"신동엽 시인은 부여와 금강의 시인이다. 1963년에 낸 첫 시집이 『아사녀』, 1967년 동학농민혁명을 소재로 한 장편 서사시 「금강」을 발표했다. 신동엽은 향토성, 역사의식, 민족의식을 바탕으로 한 사실주의 경향의 시를 썼다. 그의 대표작인 ?껍데기는 가라?는 고향의 금강을 배경으로  4.19 혁명과 동학농민혁명을 엮어낸 수작이다. 금강변에 시비가 서 있고, 부여에 신동엽문학관이 있다.",,https://ncms.nculture.org/local-artist/story/1088,충청남도,부여군,충청남도 부여군 부여읍 신동엽길 12,36.2776703,126.9093299,20181116,조병화,전국에 60여개의 시비가 있는 시인 조병화|시만큼이나 그림도 잘 그린 시인 조병화 문학관,"껍데기는 가라, 신동엽문학관, 석림",20211230
12424,"전원시에서 현실비판시로, 신석정 시인",생활문화,지역문화예술인,종교와 문화,문화예술,문학,,"신석정 시인은 전북 부안에서 출생했고, 1946년 고향에 부안중학교를 설립하기도 했다. 서정적인 필명과 달리 창씨개명을 거부하고, 4월혁명과 교원노조를 지지했으며, 작품으로 인해 검거되어 취조 받기도 여러번이었다. 신석정의 초기 시는 노장사상과 불교사상에 기반하여 탈속적이고 자연지향적인 면이 두드러져 전원시인, 목가시인으로 불렸으나 후기에는 역사의식, 현실비판의식을 드러낸 시를 쓰며 정권의 탄압을 받기도 했다. 대표작으로 ?그 먼 나라를 알으십니까?가",https://minio.nculture.org/amsweb-opt/multimedia_assets/131/29825/15054/c/%EC%8B%A0%EC%84%9D%EC%A0%95%EA%B3%A0%ED%83%9D-2020-01-03-18.51.42_6-thumb.jpg,https://ncms.nculture.org/local-artist/story/1089,전라북도,부안군,전북 부안군 부안읍 석정로 63,35.74055852,126.7345425,20181116,조병화,전국에 60여개의 시비가 있는 시인 조병화|시만큼이나 그림도 잘 그린 시인 조병화 문학관,"소적, 시인, 기우는해, 석정문학관",20211230
12425,통영 출신의 생명파 시인 유치환,생활문화,지역문화예술인,종교와 문화,문화예술,문학,,"청마 유치환은 극작가 유치진의 동생이다. 경남 통영에서 태어나 유치진의 동인지에 시를 싣다가 1931년 『문예월간』에 시 ?정적?을 발표하여 등단했다. 경상도의 여러 중고등학교에서 교편을 잡으며 꾸준히 시를 발표했다. 유치환은 서정주와 함께 생명파 시인으로 불렸다. 그의 시에서 생명에 대한 긍정을 찾을 수 있기 때문이다. 대표작으로 ?깃발?, ?그리움?, ?행복? 등이 있다. 통영시에는 유치환의 생가와 청마문학관, 청마거리가 있다.",https://minio.nculture.org/amsweb-opt/3ds/98/84453/84453_thumbnail.jpg,https://ncms.nculture.org/local-artist/story/1090,경상남도,통영시,경남 통영시 망일1길 82,34.84525287,128.4354781,20181116,조병화,전국에 60여개의 시비가 있는 시인 조병화|시만큼이나 그림도 잘 그린 시인 조병화 문학관,"시인, 통영, 조선청년문학가협회, 생명파시인, 청마",20211230
12426,하늘과 바람과 별과 시인 윤동주,생활문화,지역문화예술인,종교와 문화,문화예술,문학,,"시인 윤동주는 1917년 북간도 명동촌에서 태어나 1945년 일본 후쿠오카 형무소에서 사망했다. 용정 광명학원 중학부 때 동시를 쓰기 시작했고, 서울 연희전문학교 재학 시절 ?별 헤는 밤?, ?자화상?, ?새로운 길? 등의 대표작을 썼다. 사후 친구들에 의해 유고시집 『하늘과 바람과 별과 시』가 나왔다. 윤동주는 식민지 지식인 청년의 상실감과 자아상이 담긴 서정적인 시를 썼다. 현재 그의 시비와 문학관 등은 연세대학교, 교토 도시샤대학, 서울 종로구,",,https://ncms.nculture.org/local-artist/story/1092,서울특별시,종로구,서울 종로구 창의문로 119,37.59209802,126.9670685,20181116,조병화,전국에 60여개의 시비가 있는 시인 조병화|시만큼이나 그림도 잘 그린 시인 조병화 문학관,"종로구 누상동, 별헤는밤, 윤동주문학관, 서시",20211230
12427,남만서방을 운영했던 시인 오장환,생활문화,지역문화예술인,종교와 문화,문화예술,문학,,"오장환은 서정주, 이용악과 함께 당시 시단의 3천재로 불릴 정도로 문단의 호평을 받은 시인이다. 초기에는 현대적인 감각을 표현하고 새로운 기법의 실험을 보이는 등 모더니즘 시를 창작했으나 점차 리얼리즘 시를 발표하기 시작했다. 대표작은 장시 ?병든 서울?이다. 오장환은 남만서방이라는 출판사 겸 서점을 운영했는데 여기서 서정주의 『화사집』, 김광균의 『와사등』이 출판되었다. 충청북도 보은군 회인면에 생가가 보존되어 있고, 오장환문학관도 있다.",https://minio.nculture.org/amsweb-opt/3ds/86/84441/84441_thumbnail.jpg,https://ncms.nculture.org/local-artist/story/1093,충청북도,보은군,충북 보은군 회인면 회인로5길 12,36.4933575,127.5964471,20181116,조병화,전국에 60여개의 시비가 있는 시인 조병화|시만큼이나 그림도 잘 그린 시인 조병화 문학관,"시인, 병든서울, 오장환문학관, 남만서방, 모더니즘",20211230
12428,"시대를 앞서간 천재, 시인이자 소설가 이상",생활문화,지역문화예술인,종교와 문화,문화예술,문학,,"이상은 시인이자 소설가이자 건축가이자 삽화가였다. 다방을 운영하기도 했고 직장에 다니기도 했다. 그의 대표작은 시 ?오감도?와 소설 ?날개?이지만 이 외에도 ?봉별기?, ?종생기? 등의 소설, ?권태?, ?산촌여정? 등의 수필 등 여러 작품이 있다.『조선중앙일보』에 발표한 ?오감도?는 연작시로 기획되었지만 너무 낯설고 난해해서 독자들의 항의로 연재가 중단되었다. 그래서 그의 이름 앞에는 '초현실주의'라는 수식어가 붙는다. 현재 서울 종로구 통인동에는 이",https://minio.nculture.org/amsweb-opt/multimedia_assets/209/85904/94717/c/%EC%9D%B4%EC%83%81%EC%9D%98-%EC%A7%91-%283%29_rev-thumb.jpg,https://ncms.nculture.org/local-artist/story/1094,서울특별시,종로구,서울 종로구 자하문로7길 18,37.578649,126.9708647,20181116,조병화,전국에 60여개의 시비가 있는 시인 조병화|시만큼이나 그림도 잘 그린 시인 조병화 문학관,"이상의집, 초현실주의, 김해경, 서울미래유산",20211230
12429,안동이 낳은 독립운동가이자 시인 이육사,생활문화,지역문화예술인,종교와 문화,문화예술,문학,,"'내 고장 칠월은 청포도가 익어가는 시절'로 시작되는 '청포도'의 시인 이육사는 경북 안동 출신이다. '내 고장'이 바로 안동이었다. 안동의 저항정신을 체득하고 자라난 그는 17번이나 투옥을 당할 정도로 독립운동에 매진했고, 한글 사용이 규제받자 한시만 발표할 정도로 의지가 굳은 독립운동가였다. 이육사라는 필명도 수인번호 264에서 따온 것이다. ?청포도? 외에 ?절정?, ?광인의 태양? 등의 작품이 있다. 안동에는 이육사 시비, 생가, 문학관이 있다.",https://minio.nculture.org/amsweb-opt/3ds/91/84446/84446_thumbnail.jpg,https://ncms.nculture.org/local-artist/story/1095,경상북도,안동시,경북 안동시 도산면 백운로 525,36.73896029,128.8631173,20181116,조병화,전국에 60여개의 시비가 있는 시인 조병화|시만큼이나 그림도 잘 그린 시인 조병화 문학관,"시인, 활, 이원록, 청포도, 이육사문학관",20211230
12430,한국인이 사랑하는 시 '향수'의 시인 정지용,생활문화,지역문화예술인,종교와 문화,문화예술,문학,,"'넓은 벌 동쪽 끝으로 옛이야기 지줄대는 실개천이 회돌아 나가고'로 시작하는 가요 ?향수?는 정지용 시인의 시에 곡을 붙인 노래다. 이 시에서 정지용이 그리워한 고향은 바로 충북 옥천이다. 정지용은 고등학교 시절부터 동인지를 내고 소설을 발표했고, 유학시절 본격적으로 시를 쓰기 시작했다. 초창기에는 감각적인 언어의 이미지즘 시를 썼고, 1933년부터 2년간 기독교 신앙시, 이후부터는 동양적인 사상이 드러나는 산수시를 썼다. 6.25 전쟁 때 납북 과정에",,https://ncms.nculture.org/local-artist/story/1099,충청북도,옥천군,충북 옥천군 옥천읍 향수길 56 관공서(정지용문학관),36.31501588,127.5815719,20181116,조병화,전국에 60여개의 시비가 있는 시인 조병화|시만큼이나 그림도 잘 그린 시인 조병화 문학관,"동인지 요람, 정지용문학관, 향수, 지용회",20211230
