DATA_MANAGE_NO,DATA_TITLE_NM,THEME_NM,LWPRT_THEME_NM,CL_NM,LWPRT_CL_NM,SBJT_NM,MIDDL_SBJT_NM,SUMRY_CN,MAIN_THUMB_URL,CNTNTS_URL,CTPRVN_NM,SIGNGU_NM,ADDR,CTLSTT_LA,CTLSTT_LO,REGIST_DE,RELATE_PRSN_NM,RELATE_STRY_NM,CORE_KWRD_CN,OPN_DE
8281,"꽃과 여인의 화가, 천경자",생활문화,지역문화예술인,성씨와 인물,인물,미술,,"한국의 대표적인 여성 동양화가이자 수필가다. 색채를 통한 현실과 환상의 결합으로 한국화의 채색화 분야에서 독창적 화풍을 개척했다. 고단한 현실과 어두운 운명을 밝은 색채로 묘사된 아름다운 여인, 원시적 자연과 뱀의 이미지 등 아름다운 환상으로 표현하며 한국적 동양화의 새로운 영역을 개척했다.",,https://ncms.nculture.org/local-artist/story/4521,전라남도,고흥군,,,,20181116,오원장승업,조선왕조 마지막 화가이자 서화협회 초대회장 안중식,"생태, 풍물화, 미인도, 수필가",20211230
8282,가장 한국적인 서양화를 그린 서민화가 박수근,생활문화,지역문화예술인,성씨와 인물,인물,미술,,"한국의 대표적인 화가다. 단순화된 선과 구도, 회백색의 화강암과 같은 질감으로 토속적인 미감과 한국적 서민정서를 담아낸 가장 한국적인 화가라고 평가받는다. ‘국민화가’, ‘민족화가’, ‘민중화가’, ‘서민화가’라는 수식어처럼 한국인이 가장 사랑하는 화가다. 대표작으로 「빨래터」, 「나무와 두 여인」, 「아기 업은 소녀」 등이 있다.",,https://ncms.nculture.org/local-artist/story/4525,강원특별자치도,양구군,강원 양구군 양구읍 박수근로 265-15 박수근미술관,38.09624122,127.9815753,20181116,오원장승업,조선왕조 마지막 화가이자 서화협회 초대회장 안중식,"근대미술, 빨래터, 서민정서",20211230
8283,"제주도 최초의 서양화가, 김인지(金仁志)",생활문화,지역문화예술인,성씨와 인물,인물,미술,,"제주 출신의 서양화가다. 제주도 화가로서는 최초로 조선미술전람회에 입선했다. 고학으로 미술을 공부했고, 서귀포의 폭포와 주변의 섬 그리고 한라산과 포구를 즐겨 그렸다. 교육자이자 행정가로서도 제주 지역의 발전을 위해 애썼다. 대표작으로 「애」,「섬과 포구」, 「제주항」 등이 있다.",,https://ncms.nculture.org/local-artist/story/4585,제주특별자치도,서귀포시,제주특별자치도 서귀포시 동홍동 453-1,33.25150125,126.5669979,20181116,오원장승업,조선왕조 마지막 화가이자 서화협회 초대회장 안중식,"김인지, 애, 해녀, 제주항",20211230
8284,"한국의 대표적인 수채화가, 박기태(朴基台)",생활문화,지역문화예술인,성씨와 인물,인물,미술,,"울산 출신의 서양화가다. 서양화가로서는 드물게 인물수채화의 한 길만 정진했다. 동양의 여백 효과와 함께 자유롭고 탄탄한 소묘력으로 인물의 움직임을 생생하게 포착했다. 유화에 비해 저평가되어오던 수채화에 대한 편견을 극복하고 독자적인 장르로 인정받는데 기여했다. 대표작으로 「기희」,「영아」, 「선아」 등이 있다.",,https://ncms.nculture.org/local-artist/story/4586,울산광역시,울주군,울산광역시 울주군 온양읍 고산리,35.43957732,129.2707613,20181116,오원장승업,조선왕조 마지막 화가이자 서화협회 초대회장 안중식,"박기태, 수채화, 영아, 선아",20211230
8285,"민족혼의 화가, 박생광(朴生光)",생활문화,지역문화예술인,성씨와 인물,인물,미술,,"진주에서 태어나 서울과 부산 지역을 중심으로 활동한 화가다. 한국 채색화 전통의 현대화를 이루어낸 화가로, 샤머니즘 · 불교 설화 · 민화 · 역사 소재 등을 주제로 삼아 민족적 정신세계를 단청의 강렬한 색채로 화폭에 담았다. 대표작으로 「무속」, 「반가사유상」, 「혜초 스님」, 「청담대종사」, 「명성황후」, 「전봉준」 등이 있다.",,https://ncms.nculture.org/local-artist/story/4587,경상남도,진주시,경상남도 진주시 본성동 10-4,35.19023414,128.0838375,20181116,오원장승업,조선왕조 마지막 화가이자 서화협회 초대회장 안중식,"박생광, 그대로, 채색화, 무당, 전봉준",20211230
8286,"소와 목동의 화가, 양달석(梁達錫)",생활문화,지역문화예술인,성씨와 인물,인물,미술,,"한국의 대표적인 목가적 풍경화가다. 화가로서 살아간 50년간 2천 600여 점을 헤아리는 그림을 그렸던 전업작가였다. 목가풍의 전원을 배경으로 소와 목동, 개울과 풀밭 위에 뛰어노는 아이들을 주로 그렸다. 동화와 같은 천진함과 기쁨이 흐르는 밝은 화풍으로 영남지방의 자연과 풍광을 담아냈다. 「가두의 예인단」, 「풍년제」, 「농가」, 「소와 목동」 등이 있다.",,https://ncms.nculture.org/local-artist/story/4592,경상남도,거제시,경상남도 거제시 사등면,34.91893951,128.5222762,20181116,오원장승업,조선왕조 마지막 화가이자 서화협회 초대회장 안중식,"양달석, 소와 목동, 풍경화",20211230
8287,조선땅 황톳빛의 화가 이동훈(李東勳),생활문화,지역문화예술인,성씨와 인물,인물,미술,,"한국의 대표적인 풍경화가이자 교육자이다. 평안북도 태천 출생으로, 1세대 서양화가이지만 일본풍이나 계파나 형식에 얽매이지 않고 가장 한국적인 토속풍경을 복원한 화가다. 광복 직전 대전으로 내려와 시골 농가의 풍경이나 전원의 들판, 소박한 어촌 마을 등을 따뜻하고 소박한 시선의 사실주의적 필치로 그렸다. 40여 년간 교육자로서 많은 미술가들을 길러내며, 대전 화단의 기틀을 마련했다.",,https://ncms.nculture.org/local-artist/story/4596,대전광역시,서구,대전광역시 서구 갈마2동,36.34676406,127.3748528,20181116,오원장승업,조선왕조 마지막 화가이자 서화협회 초대회장 안중식,"이동훈, 풍경화, 목장의 아침, 목장",20211230
8288,1세대 근대 한국화가들을 길러낸 조석진,생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"조석진은 1853년 태어나서 1920년 삶을 마감한 조선 왕조 마지막 화가이자 근대 미술의 선구자이다. 그는 도화서 화원 조정규의 손자로, 부모님을 일찍 여의고 할아버지 밑에서 자라며 그림을 익혔다. 할아버지처럼 산수화와 어해화에 능했고, 화원이 되어 영천군수를 지냈다. 고종과 순종의 어진을 그려, 정3품 벼슬에 올랐다. 조석진은 절친한 친구 안중식과 함께 후학 양성에 힘써 1세대 근대 전통 화가들인 노수현, 김은호, 변관식 등의 제자를 양성했고, 19",,https://ncms.nculture.org/local-artist/story/5925,서울특별시,송파구,서울특별시 송파구 올림픽로 44,37.50957904,127.0761756,20181116,오원장승업,조선왕조 마지막 화가이자 서화협회 초대회장 안중식,"안중식, 서화협회, 조석진, 어진 화사",20211230
8289,「몽유도원도」를 그린 조선전기의 화가 안견,생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"안견은 세종, 문종, 단종 그리고 세조 때까지 화원으로 활약한 조선 전기의 화가이다. 양반이 아니면서도 화원으로는 최초로 정4품까지 올랐던 인물이다. 세종대왕의 셋째 아들인 안평대군은 예술 분야에 뛰어난 안목을 지녔는데, 안견은 안평대군의 지원을 받아 「몽유도원도」을 남겼다. 「몽유도원도」는 안평대군의 꿈을 듣고 그린 그림으로 세상에서 보기 힘든 뛰어난 작품으로 평가받는다. 회화사에서 안견을 따랐던 많은 화가들은 안견파라 불리며 우리 회화사에 끼친 영향",https://minio.nculture.org/amsweb-opt/3ds/88/84443/84443_thumbnail.jpg,https://ncms.nculture.org/local-artist/story/5926,충청남도,서산시,충청남도 서산시 지곡면 안견관길 15-17,36.8640691,126.4385461,20181116,오원장승업,조선왕조 마지막 화가이자 서화협회 초대회장 안중식,"몽유도원도, 안평대군, 안견, 화원",20211230
8290,조선왕조 마지막 화가이자 서화협회 초대회장 안중식,생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"안중식은 1861년 서울 청진동에서 태어나서 1919년에 삶을 마감한 조선왕조 마지막 화가이자 서화협회 초대회장이다. 조석진과 함께 오원 장승업의 제자이다. 1902년 어진 도사(御眞圖寫)에 조석진과 함께 뽑힌 이후 평생 조석진과 친구로 지내면서 화단의 쌍벽으로 명성을 떨쳤다. 장승업에게 그림을 배운 안중식은 조석진과 함께 근대 미술을 이끌 제자들을 키워냈다. 그들이 이도영, 고희동 등으로 근대미술 1세대를 길러낸 장본인들이다. 안중식은 일제강점기인 1",,https://ncms.nculture.org/local-artist/story/5927,서울특별시,종로구,서울 종로구 율곡로 5,37.57609781,126.9803727,20181116,오원장승업,,"산수화, 장승업, 서화협회, 안중식",20211230
