DATA_MANAGE_NO,DATA_TITLE_NM,THEME_NM,LWPRT_THEME_NM,CL_NM,LWPRT_CL_NM,SBJT_NM,MIDDL_SBJT_NM,SUMRY_CN,MAIN_THUMB_URL,CNTNTS_URL,CTPRVN_NM,SIGNGU_NM,ADDR,CTLSTT_LA,CTLSTT_LO,REGIST_DE,RELATE_PRSN_NM,RELATE_STRY_NM,CORE_KWRD_CN,OPN_DE
3097,도창의대장 운강 이강년선생 기념관,국난극복,의병,지방의 역사,개항기(1876~1910),의병사적지 및 기념시설물,의병기념시설,"운강이강년기념관은 한말 일제의 침략으로 국권피탈의 위기에 의병을 일으켜 빛나는 승리를 거둔 이강년의병장을 기리는 곳이다. 2002년 4월에 개관한 기념관은 이강년의병장의의 숭고한 위업을 재조명하고 자라나는 후손들에게 역사의 산 교육장으로 활용되고 있다. 기념관에는 이강년의병장의 연보와 교지·간찰·만사 및 관련 유품이 전시되어 있고, 사당에는 영정이 모셔져 있다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/39/10866/467/c/10866-thumb.jpg,https://ncms.nculture.org/righteous-army/story/3850,경상북도,문경시,경상북도 문경시 가은읍 완장리 96,36.671823,127.996112,20181116,류인석,백성의 상투를 자르라던 단발령|의병전쟁의 사상적 기초를 닦은 화서학파|나라의 원수를 갚기위한 을미의병|잃어버린 나라를 찾기 위한 연해주의병|윤희순의 해외 의병활동 근거지|한말 두 번에 걸쳐 거의한 의병장 허위|고종황제의 측근으로 제천의병과 관련이 있는 심상훈|황해도와 중국에서 의병장을 지낸 우병렬|문경의 의병장 이강년|윤희순 의사의 정미의병기의 활동|네 부자가 항일투쟁을 한 집안의 마정삼과 마도현|한말 홍천에서 의거한 대한독립단 도총재 박장호|한말 황해,"이강년, 을미의병, 정미의병, 호서창의대장, 서울진공작전",20211230
3098,한말 제천의병을 기리는 제천의병전시관,국난극복,의병,지방의 역사,개항기(1876~1910),의병사적지 및 기념시설물,의병기념시설,"제천의병전시관은 한말 제천의병의 고귀한 구국 정신을 국민정신으로 계승하고, 개항기 외세의 침입에 치열하게 항쟁한 의병들의 관련 자료를 한자리에 모아 후손들에게 전하기 위한다는 목적으로 2001년 10월 26일에 개관하였다. 의병전시관에서는 제천의병의 총대장인 류인석의병장의 심의와 유품과 의병 기록물, 의병들이 사용했던 무기 등이 전시되어 있다.",,https://ncms.nculture.org/righteous-army/story/3961,충청북도,제천시,충청북도 제천시 봉양읍 공전리 471,37.099457,128.086721,20181116,류인석,백성의 상투를 자르라던 단발령|의병전쟁의 사상적 기초를 닦은 화서학파|나라의 원수를 갚기위한 을미의병|잃어버린 나라를 찾기 위한 연해주의병|윤희순의 해외 의병활동 근거지|한말 두 번에 걸쳐 거의한 의병장 허위|고종황제의 측근으로 제천의병과 관련이 있는 심상훈|황해도와 중국에서 의병장을 지낸 우병렬|문경의 의병장 이강년|윤희순 의사의 정미의병기의 활동|네 부자가 항일투쟁을 한 집안의 마정삼과 마도현|한말 홍천에서 의거한 대한독립단 도총재 박장호|한말 황해,"제천의병, 류인석, 이소응, 제천의병제, 자양영당",20211230
3099,의병의 정신을 담고있는 의병주,국난극복,의병,지방의 역사,개항기(1876~1910),의병사적지 및 기념시설물,의병기념행사 및 사업,"의병주는 고흥 류씨 가문이 400여년전 마을에 터를 잡으면서 대대로 빚어온 제사술이다. 제사 술은 쌀로 밑술을 만들고 누룩으로 한 번 더 익힌 전통 곡주로 맛과 향이 뛰어나고 숙취가 없어 오래전부터 명주로 입소문을 탔던 술로 류인석 선생을 기리는 의암제 때 제주로 사용해 왔다. 의암 류인석선생의 항일정신, 그 역사와 문화가 깃든 술이니 명주라 할 수 있다.",,https://ncms.nculture.org/righteous-army/story/3899,강원특별자치도,춘천시,강원도 춘천시 남면 가정리 1068,37.747328,127.572278,20181116,류인석,백성의 상투를 자르라던 단발령|의병전쟁의 사상적 기초를 닦은 화서학파|나라의 원수를 갚기위한 을미의병|잃어버린 나라를 찾기 위한 연해주의병|윤희순의 해외 의병활동 근거지|한말 두 번에 걸쳐 거의한 의병장 허위|고종황제의 측근으로 제천의병과 관련이 있는 심상훈|황해도와 중국에서 의병장을 지낸 우병렬|문경의 의병장 이강년|윤희순 의사의 정미의병기의 활동|네 부자가 항일투쟁을 한 집안의 마정삼과 마도현|한말 홍천에서 의거한 대한독립단 도총재 박장호|한말 황해,"의병주, 고흥류씨가문, 제사술, 류인석, 13도의군",20211230
3100,제천지역 의병전쟁을 기념하는 제천의병제,국난극복,의병,지방의 역사,개항기(1876~1910),의병사적지 및 기념시설물,의병기념행사 및 사업,"제천의병제는 을미의병 창의에 불을 지폈던 제천의병 정신을 계승하고, 시민화합을 도모하기 위해 개최되는 의병 관련 문화예술제로 의병 정신을 계승하여 그 맥을 이어 가기 위하여 개최하기 시작하였다. 자양영당 고유제, 의병 횃불봉송, 의병제전, 박달가요제, 의병유적지 순례등의 행사가 중심이 되고, 다양한 전시회와 향토 특산품전시 판매전이 함께 열린다.",,https://ncms.nculture.org/righteous-army/story/4038,충청북도,제천시,충청북도 제천시 화산동 128-1,37.130854,128.215358,20181116,류인석,백성의 상투를 자르라던 단발령|의병전쟁의 사상적 기초를 닦은 화서학파|나라의 원수를 갚기위한 을미의병|잃어버린 나라를 찾기 위한 연해주의병|윤희순의 해외 의병활동 근거지|한말 두 번에 걸쳐 거의한 의병장 허위|고종황제의 측근으로 제천의병과 관련이 있는 심상훈|황해도와 중국에서 의병장을 지낸 우병렬|문경의 의병장 이강년|윤희순 의사의 정미의병기의 활동|네 부자가 항일투쟁을 한 집안의 마정삼과 마도현|한말 홍천에서 의거한 대한독립단 도총재 박장호|한말 황해,"제천의병제, 을미의병, 류인석, 충주성전투, 남산전투",20211230
3101,류인석선생을 제향하고 기념하는 의암제,국난극복,의병,지방의 역사,개항기(1876~1910),의병사적지 및 기념시설물,의병기념행사 및 사업,한말 일본 제국주의에 대항하여 의병을 일으킨 의암 류인석선생을 비롯하여 춘천의병의 넋을 기리기 위하여 1985년부터 시작된 행사이다. 춘천출신 류인석선생의 살신성인 호국정신과 그 유훈을 되새기며 시민정신으로 승화시키기 위해 매년 개최되는 추모행사이다. 류인선선생 유적지 일원에서 한글 백일장과 학생 휘호대회 등 경연대회와 체험행사가 다채롭게 열리고 있다.,https://minio.nculture.org/amsweb-opt/multimedia_assets/79/10971/21870/c/10971-thumb.jpg,https://ncms.nculture.org/righteous-army/story/4055,강원특별자치도,춘천시,강원도 춘천시 남면 가정리 474,37.745639,127.569618,20181116,류인석,백성의 상투를 자르라던 단발령|의병전쟁의 사상적 기초를 닦은 화서학파|나라의 원수를 갚기위한 을미의병|잃어버린 나라를 찾기 위한 연해주의병|윤희순의 해외 의병활동 근거지|한말 두 번에 걸쳐 거의한 의병장 허위|고종황제의 측근으로 제천의병과 관련이 있는 심상훈|황해도와 중국에서 의병장을 지낸 우병렬|문경의 의병장 이강년|윤희순 의사의 정미의병기의 활동|네 부자가 항일투쟁을 한 집안의 마정삼과 마도현|한말 홍천에서 의거한 대한독립단 도총재 박장호|한말 황해,"류인석, 13도의군도총재, 의암제, 성명회, 연합의병",20211230
3102,춘천의병 화약제조지 여의내골,국난극복,의병,지방의 역사,개항기(1876~1910),의병사적지 및 기념시설물,의병사적지,가정리 여의내골은 정미의병기 류홍석의 춘천의병들이 전투에 사용할 화약을 제조하고 전투 훈련을 받던 곳이다. 춘천의병은 부족한 무기를 보충하고자 여의내골에 무기제작장을 마련하여 각 가정에서 구할 수 있는 재료들을 모아 화약이나 무기를 만들어 전투를 준비하였다. 또 군사훈련이 부족한 의병들을 훈련시키고 전략전술을 마련하는 등 여의내골은 춘천의병의 항일기지였다.,,https://ncms.nculture.org/righteous-army/story/3889,강원특별자치도,춘천시,강원도 춘천시 남면 가정리 838-1,37.7366708,127.5777646,20181116,류인석,백성의 상투를 자르라던 단발령|의병전쟁의 사상적 기초를 닦은 화서학파|나라의 원수를 갚기위한 을미의병|잃어버린 나라를 찾기 위한 연해주의병|윤희순의 해외 의병활동 근거지|한말 두 번에 걸쳐 거의한 의병장 허위|고종황제의 측근으로 제천의병과 관련이 있는 심상훈|황해도와 중국에서 의병장을 지낸 우병렬|문경의 의병장 이강년|윤희순 의사의 정미의병기의 활동|네 부자가 항일투쟁을 한 집안의 마정삼과 마도현|한말 홍천에서 의거한 대한독립단 도총재 박장호|한말 황해,"여의내골, 류홍석, 윤희순, 춘천의병, 정미의병",20211230
3103,류인석 의병부대 남산전투지,국난극복,의병,지방의 역사,개항기(1876~1910),의병사적지 및 기념시설물,의병사적지,"제천 남산은 한말 을미의병기에 류인석의 연합의병이 충주를 상실한 이후 추격해온 관군과 일본군에 맞서 제천에서 최후의 일전을 벌였던 장소이다. 이 전투에서 의병장 안승우와 홍사구가 순국하였다. 남산전투는 류인석 의병부대가 근거지인 제천을 빼앗기는 계기가 되었고, 결국 류인석은 의병을 확충하고 무기도 더 확보하고자 평안도 지역으로 이동하였다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/136/29132/8917/c/29132-thumb.jpg,https://ncms.nculture.org/righteous-army/story/3967,충청북도,제천시,충청북도 제천시 화산동 남산 191,37.1333333,128.21,20181116,류인석,백성의 상투를 자르라던 단발령|의병전쟁의 사상적 기초를 닦은 화서학파|나라의 원수를 갚기위한 을미의병|잃어버린 나라를 찾기 위한 연해주의병|윤희순의 해외 의병활동 근거지|한말 두 번에 걸쳐 거의한 의병장 허위|고종황제의 측근으로 제천의병과 관련이 있는 심상훈|황해도와 중국에서 의병장을 지낸 우병렬|문경의 의병장 이강년|윤희순 의사의 정미의병기의 활동|네 부자가 항일투쟁을 한 집안의 마정삼과 마도현|한말 홍천에서 의거한 대한독립단 도총재 박장호|한말 황해,"류인석, 남산전투, 을미의병, 안승우, 홍사구",20211230
3104,춘천의병 류홍석의병장 생가터,국난극복,의병,지방의 역사,개항기(1876~1910),의병사적지 및 기념시설물,의병사적지,"가정리 황골은 정미의병기 춘천의병을 이끈 대표적인 의병장인 류홍석의 생가터가 있는 곳이다. 류홍석은 일찍이 1895년 왜적에 의하여 국모가 시해되고 단발령이 내려지자 류인석 의병부대에 참여한 바 있다. 정미의병이 각지에서 일어나자 류홍석은 춘천에서 의병을 다시 일으킬 것을 모의하고, 가정리 황골에서 격문을 발표하고 후기의병을 일으켜 항일투쟁을 전개하였다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/79/10969/21874/c/10969-thumb.jpg,https://ncms.nculture.org/righteous-army/story/4005,강원특별자치도,춘천시,강원도 춘천시 남면 발산리 710-1,37.7314545,127.5965089,20181116,류인석,백성의 상투를 자르라던 단발령|의병전쟁의 사상적 기초를 닦은 화서학파|나라의 원수를 갚기위한 을미의병|잃어버린 나라를 찾기 위한 연해주의병|윤희순의 해외 의병활동 근거지|한말 두 번에 걸쳐 거의한 의병장 허위|고종황제의 측근으로 제천의병과 관련이 있는 심상훈|황해도와 중국에서 의병장을 지낸 우병렬|문경의 의병장 이강년|윤희순 의사의 정미의병기의 활동|네 부자가 항일투쟁을 한 집안의 마정삼과 마도현|한말 홍천에서 의거한 대한독립단 도총재 박장호|한말 황해,"춘천의병, 황골, 류홍석, 윤희순, 정미의병",20211230
3105,류인석의병 사령부 터 아사봉,국난극복,의병,지방의 역사,개항기(1876~1910),의병사적지 및 기념시설물,의병사적지,"제천 아사봉은 1896년 5월 남산전투 때 제천의병 지휘사령부가 설치되었던 곳이다. 이곳에서 건너보이는 곳이 남산으로 고장숲과 남산에서 관군과 의병의 교전이 있을 때 류인석 의병대장이 적의 상황을 보고받고, 전투를 지켜보며 지휘하였다. 류인석 의병부대는 많은 희생을 치렀으나 결국 남산전투에서 패배하여 제천에서 물러나 평안도 지역으로 이동하였다.",,https://ncms.nculture.org/righteous-army/story/4019,충청북도,제천시,충청북도 제천시 인성동 26-4,37.142752,128.210549,20181116,류인석,백성의 상투를 자르라던 단발령|의병전쟁의 사상적 기초를 닦은 화서학파|나라의 원수를 갚기위한 을미의병|잃어버린 나라를 찾기 위한 연해주의병|윤희순의 해외 의병활동 근거지|한말 두 번에 걸쳐 거의한 의병장 허위|고종황제의 측근으로 제천의병과 관련이 있는 심상훈|황해도와 중국에서 의병장을 지낸 우병렬|문경의 의병장 이강년|윤희순 의사의 정미의병기의 활동|네 부자가 항일투쟁을 한 집안의 마정삼과 마도현|한말 홍천에서 의거한 대한독립단 도총재 박장호|한말 황해,"아사봉, 남산전투, 을미의병, 류인석, 화승총",20211230
3106,류인석의병부대 결성지 영월관아,국난극복,의병,지방의 역사,개항기(1876~1910),의병사적지 및 기념시설물,의병사적지,영월부 관아는 류인석 의병장이 연합의병을 조직하고 의병대장에 올라 의병항쟁을 시작한 곳으로 사적 제534호이다. 을미의병기 각 지역에서 의병이 일어나 나라를 지키고자 하였으나 무기의 열세와 훈련되지 않은 민병으로 구성된 의병들은 관군과 일본군을 적대하기가 쉽지 않았다. 이에 류인석은 의병들은 영월로 모이도록 하고 1896년 2월 영월부 관아에서 의병대장에 취임하여 연합의병부대를 출범시켰다.,,https://ncms.nculture.org/righteous-army/story/4069,강원특별자치도,영월군,강원도 영월군 영월읍 영흥리 984-1,37.183848,128.470607,20181116,류인석,백성의 상투를 자르라던 단발령|의병전쟁의 사상적 기초를 닦은 화서학파|나라의 원수를 갚기위한 을미의병|잃어버린 나라를 찾기 위한 연해주의병|윤희순의 해외 의병활동 근거지|한말 두 번에 걸쳐 거의한 의병장 허위|고종황제의 측근으로 제천의병과 관련이 있는 심상훈|황해도와 중국에서 의병장을 지낸 우병렬|문경의 의병장 이강년|윤희순 의사의 정미의병기의 활동|네 부자가 항일투쟁을 한 집안의 마정삼과 마도현|한말 홍천에서 의거한 대한독립단 도총재 박장호|한말 황해,"류인석, 영월관아, 관풍헌, 자규루, 을미의병",20211230
