DATA_MANAGE_NO,DATA_TITLE_NM,THEME_NM,LWPRT_THEME_NM,CL_NM,LWPRT_CL_NM,SBJT_NM,MIDDL_SBJT_NM,SUMRY_CN,MAIN_THUMB_URL,CNTNTS_URL,CTPRVN_NM,SIGNGU_NM,ADDR,CTLSTT_LA,CTLSTT_LO,REGIST_DE,RELATE_PRSN_NM,RELATE_STRY_NM,CORE_KWRD_CN,OPN_DE
4645,이효영 대령의 실화를 다룬 영화 『성난독수리(1965)』,국난극복,6·25전쟁,지방의 역사,현대,6·25전쟁 관련 문화예술,6·25전쟁 관련 영화,"「성난 독수리」는 6·25전쟁에 참전한 이효영 대령의 실화를 바탕으로 만든 영화로 1965년 공개된 김기 감독의 작품이다. 이효영 원작, 이이령·윤석주 각본으로 한국예술영화사에서 제작하였고, 신영균, 태현실, 황해, 이예춘, 최지희, 남미리, 석일우, 김무남 등이 출연했다.",,https://ncms.nculture.org/korean-war/story/4109,,,,,,20181116,석일우,,"추억의 한국영화, 전쟁영화, 공군",20211230
4646,독립투사들의 회합 장소였던 산골 교회 ? 봉화 척곡교회,역사문화유산,근대문화유산,문화유산,건축유적,공간으로 읽는 근대문화 역사유산,삶을 보듬은 종교 시설,"대한제국 탁지부 관리였던 김종숙은 을사늑약 이후 경상북도 봉화군 법전면 척곡리에 내려가 척곡교회와 명동서숙을 세웠다. 명동서숙은 1907년 문을 열었고, 척곡교회 예배당은 1909년 건립되었다. 산골 교회인 척곡교회는 개신교 전파와 더불어 독립운동의 근거지였다. 봉화의병장과 독립투사들이 비밀 회합을 가지는 장소였고, 간도로 보내는 독립운동 자금을 전달하는 통로였다. 명동서숙은 북간도의 명동학교와 명칭이 같다. 척곡교회를 세울 당시 김종숙은 평신도였다.",https://minio.nculture.org/amsweb-opt/3ds/3/84358/84358_thumbnail.jpg,https://ncms.nculture.org/legacy/story/770,경상북도,봉화군,경상북도 봉화군 법전면 건문골길 186-42,36.89465595,128.8927497,20181116,석태산,,"척곡교회, 명동서숙, 김종숙, 김종옥, 석태산, 정용선, 김명림, 경상북도 문화재자료 590호",20211230
4647,한말 전라도의 담살이 의병장 안규홍,국난극복,의병,지방의 역사,개항기(1876~1910),한말 의병,한말 의병장,"안규홍(安圭洪, 1879~1910)은 1907년 한국군이 강제 해산되자 머슴살이 동지들을 규합해 창의(倡義)한 이래 파청(巴靑)·진산(眞山)·원봉(圓峰)대첩 등 의병 사상 기념비적 승리를 구가했던 보성 의진(義陣)을 이끌었다. 1910년 대구감옥에서 교수형으로 순국했다.",,https://ncms.nculture.org/righteous-army/story/3956,전라남도,보성군,전라남도 보성군 문덕면 동산리,34.904384,127.186399,20181116,석호산,,"안규홍, 한말전라도의병장, 진산대첩, 원봉대첩, 파청대첩, 일심계",20211230
4648,안성에서 활약한 의병장 홍계남,국난극복,의병,지방의 역사,조선,임진왜란 의병,임진왜란 의병장,"홍계남(洪季男)은 1590년(선조 23) 통신사 군관으로 황윤길(黃允吉)·김성일(金誠一) 일행을 따라 일본에 건너갔다가 1591년에 돌아왔다. 1592년 임진왜란이 일어나자 아버지 홍언수와 함께 안성에서 의병을 일으켰고, 부천의 옛 지역인 부평도호부에서 활동하면서 전공을 세워 첨지로 승진하였다. 홍언수가 왜군과의 전투에서 순절한 이후 홍언수를 대신하여 의병을 이끌었다.",,https://ncms.nculture.org/righteous-army/story/4051,경기도,안성시,경기도 안성시 미양면 구수리,36.96967,127.25868,20181116,선거이,안성의병장 홍계남장군 고루비|돌로 일본군을 몰아낸 행주대첩|이야기가 가득한 호암산성,"홍계남, 임진왜란, 안성",20211230
4649,안성의병장 홍계남장군 고루비,국난극복,의병,지방의 역사,조선,의병사적지 및 기념시설물,의병기념비,"임진왜란 때 크게 활약한 의병장 홍계남장군을 기리기 위해 세운 비로, 그의 옛 싸움터인 목촌의 야산 중턱에 자리하고 있다. 홍계남장군이 전사한지 140여년 만에 그의 고향인 안성주민들이 장군의 공을 잊지 못하여 돌을 다듬어 그가 싸우던 지역에 비석을 세우고 그 공적을 기록한 것이 고루비이다. 옛날에 진대가 있던 자리에 비를 세웠다 하여 고루비라고 한다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/71/10940/21935/c/10940-thumb.jpg,https://ncms.nculture.org/righteous-army/story/3984,경기도,안성시,경기도 안성시 미양면 구수리 산87-1,36.960702,127.25841,20181116,선거이,안성에서 활약한 의병장 홍계남|돌로 일본군을 몰아낸 행주대첩|이야기가 가득한 호암산성,"홍계남, 임진왜란, 고루비, 홍나비, 홍비장군",20211230
4650,돌로 일본군을 몰아낸 행주대첩,역사문화유산,성과옛도로,자연과 지리,향토지,성과 성곽,성곽 속 역사 이야기,"1593년 1월 9일 평양성이 탈환되자 여러 장수들이 경성으로 모여들었다. 전라도 순찰사 권율은 그의 군사 4천 명을 반으로 갈라 절도사 선거이(宣居怡)로 하여금 양천강(陽川江) 언덕에 진을 치게 하고, 자신은 정병 2천 3백 명을 거느리고 수원(水原)의 독성(禿城)으로부터 고양군(高陽郡) 행주(幸州)의 성산(城山)으로 옮겨 진을 쳤다.2월 12일 5리쯤 떨어진 들판에 적의 무리 약 3만이 가득했다. 선봉 1백여 기가 점점 접근해 오더니 조금 있자 1만",https://minio.nculture.org/amsweb-opt/multimedia_assets/83/28184/11268/c/28184-thumb.jpg,https://ncms.nculture.org/castle-road/story/2128,경기도,고양시,경기도 고양시 덕양구 행주동 산26-1,37.59495,126.829717,20181116,선거이,안성에서 활약한 의병장 홍계남|안성의병장 홍계남장군 고루비|이야기가 가득한 호암산성,"권율, 선거이, 성산, 이빈",20211230
4651,이야기가 가득한 호암산성,역사문화유산,성과옛도로,자연과 지리,향토지,성과 성곽,산성의 나라 각 지방의 성곽,"호암산성은 해발 347m의 호암산 산마루를 둘러 쌓은 통일신라시대의 테뫼식 산성이다. 해발325m 능선을 따라 축조하였고 자연지형을 잘 이용하였다. 성곽의 둘레는 약1,547m, 그 중 약 300m 구간에 성의 흔적이 남아있다. 1991년 3월 26일 사적 제343호로 지정되었고, 2011년 7월 28일 ‘한우물 및 주변산성지’에서 서울 호암산성으로 명칭이 변경 되었다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/104/28455/8605/c/28455-thumb.jpg,https://ncms.nculture.org/castle-road/story/2172,서울특별시,금천구,서울특별시 금천구 시흥동 산83-1,37.446194,126.9148,20181116,선거이,안성에서 활약한 의병장 홍계남|안성의병장 홍계남장군 고루비|돌로 일본군을 몰아낸 행주대첩,"호암산, 테뫼식, 한우물, 잉벌노현, 선거이, 석구지",20211230
4652,전라좌도 의병장 임계영,국난극복,의병,지방의 역사,조선,임진왜란 의병,임진왜란 의병장,"임계영(任?英, 1528~1597)은 49세에 문과에 급제하여 진성 현감이 되었다. 이후 임진왜란이 일어나자 의병을 모집하여 전라좌도 의병장으로 활약하였다.",,https://ncms.nculture.org/righteous-army/story/4083,전라남도,보성군,전라남도 보성군 조성면 축내리,34.824105,127.24141,20181116,선경릉,,"임계영, 임진왜란, 전라좌도의병장",20211230
4653,신라 시대부터 이어져온 전통 발효차,역사문화유산,근대문화유산,생활과 민속,생활,근대 신문으로 보는 음식,전통 음식과 식재료의 변화,"한국에서 차의 재배는 통일신라시대부터 시작되었는데 발효한 찻잎을 뭉친 떡차의 형태가 일반적이었다. 오늘날 경상남도 하동군 악양면을 중심으로 한 지역은 조선시대부터 차나무를 재배하던 지역인데, 전통적으로 발효차를 마셨다. 발효차는 찻잎을 따서 일정시간 둔 다음 쪄서 말린 것이다. 찻잎을 발효하였으므로 차의 색깔이 녹색이 아니고 홍색이나 검은색이다. 이 지역에서 발효차는 갈증을 해소할 때, 기분 전환할 때, 손님을 접대할 때, 고된 노동을 달래주는 음료,",https://minio.nculture.org/amsweb-opt/multimedia_assets/22/14067/2066/c/14067-thumb.jpg,https://ncms.nculture.org/legacy/story/2859,경상남도,하동군,경상남도 하동군 화개면 쌍개로 571-25 하동 야생차박물관,35.16139,127.709413,20181116,선덕여왕,관서지방과 한강 일대를 연결하는 파주 칠중성|신라의 충신 죽죽의 충절을 기린 합천 죽죽비,"하동, 야생차, 홍차, 흑차, 자부상, 차시, 백차, 작설",20211230
4654,관서지방과 한강 일대를 연결하는 파주 칠중성,역사문화유산,성과옛도로,자연과 지리,향토지,성과 성곽,산성의 나라 각 지방의 성곽,"칠중성은 해발 147m의 중성산 정상부와 그 남서쪽에 위치한 해발 142m의 봉우리를 연결하여 축조한 테뫼식 산성으로 임진강 중류의 남쪽 연안에 위치하고 있어 관서지방과 한강유역을 연결하는 교통의 요지이다. 삼국시대에 많은 전투가 있었다. 신라와 고구려의 전쟁이 이 성을 중심으로 시작되었고, 신라가 고구려와 백제를 멸한 이후에도 신라와 당나라와의 전투에서 그 역할이 매우 컸던 산성이다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/26/12080/1081/c/12080-thumb.jpg,https://ncms.nculture.org/castle-road/story/2081,경기도,파주시,경기 파주시 적성면 구읍리 산148,37.96415,126.925741,20181116,선덕여왕,신라 시대부터 이어져온 전통 발효차|신라의 충신 죽죽의 충절을 기린 합천 죽죽비,"중성산, 테뫼식, 온조왕, 유인궤, 적성, 토탄성",20211230
4655,신라의 충신 죽죽의 충절을 기린 합천 죽죽비,역사문화유산,한국의 기록문화,문화유산,기타,경상도 대구 울산 부산의 기록문화,금석자료,경상남도 합천군 합천읍 합천리에는 신라충신죽죽비라는 비석이 세워져있다. 백제의 공격을 받아 대야성이 위기에 처하였으나 성의 주인인 김품석은 싸울 의지를 잃고 항복한 뒤 죽음을 맞게 되었다. 김품석의 휘하에 있던 죽죽은 항복하지 않고 백제군에 맞서 싸웠으나 끝내 전사하였다. 이러한 죽죽의 충절을 기념하기 위하여 1645년 당시 합천군수 조희인이 비석과 비각을 건립하여 오늘날까지 전해지고 있다.,https://minio.nculture.org/amsweb-opt/multimedia_assets/247/72381/65379/c/신라-충신-죽죽비-정면_문화재청_제1유형-thumb.jpg,https://ncms.nculture.org/archival/story/4683,경상남도,합천군,경상남도 합천군 합천읍 합천리 152,35.56604304,128.1679735,20181116,선덕여왕,신라 시대부터 이어져온 전통 발효차|관서지방과 한강 일대를 연결하는 파주 칠중성,"신라, 충신, 죽죽, 죽죽비, 대야성, 충절, 합천군, 연호사",20211230
4656,청주 선도산 장승제,생활문화,마을신앙,생활과 민속,민속,지역을 대표하는 마을신앙,충청북도의 마을신앙,"충북 청주시에 위치한 서원말에서는 ‘선도산할아버지’와 ‘선도산할머니’ 장승에게 제사를 올린다. 장승제의 유래는 확실치 않으나, 산신제가 장승제로 변모한 것으로 추정되며 두 기의 장승은 마을의 수호신으로 여겨진다. 장승제의 제관 선정 기준은 엄격한 편이며 제일 열흘 전 부정하지 않은 사람을 제관으로 선정한다. 제물은 삼색실, 흰시루, 포, 탕, 정종, 돼지머리 등을 올린다. 장승은 2년마다 한번씩 새로 깎아 제장에 보관하는데, 이때 장승의 재료가 되는 나",,https://ncms.nculture.org/faith/story/1421,충청북도,청주시,충청북도 청주시 용암2동,36.626029,127.548353,20181116,선도산할머니,,"선도산, 장승제, 산신제, 선도산할아버지, 선도산할머니",20211230
4657,청주 선도산 장승제,생활문화,마을신앙,생활과 민속,민속,지역을 대표하는 마을신앙,충청북도의 마을신앙,"충북 청주시에 위치한 서원말에서는 ‘선도산할아버지’와 ‘선도산할머니’ 장승에게 제사를 올린다. 장승제의 유래는 확실치 않으나, 산신제가 장승제로 변모한 것으로 추정되며 두 기의 장승은 마을의 수호신으로 여겨진다. 장승제의 제관 선정 기준은 엄격한 편이며 제일 열흘 전 부정하지 않은 사람을 제관으로 선정한다. 제물은 삼색실, 흰시루, 포, 탕, 정종, 돼지머리 등을 올린다. 장승은 2년마다 한번씩 새로 깎아 제장에 보관하는데, 이때 장승의 재료가 되는 나",,https://ncms.nculture.org/faith/story/1421,충청북도,청주시,충청북도 청주시 용암2동,36.626029,127.548353,20181116,선도산할아버지,,"선도산, 장승제, 산신제, 선도산할아버지, 선도산할머니",20211230
4658,강진군 근동면 화방마을 당산제,생활문화,마을신앙,생활과 민속,민속,지역을 대표하는 마을신앙,전라남도의 마을신앙,강진군 용면 화방마을 주민들은 정월대보름이면 마을에 모셔진 신에게 제의를 지낸다. 당산제라 부르는데 신격은 당산과 입석이다. 마을주민들은 당산을 매우 영험하게 생각한다. 제의 비용은 마을의 공동 기금으로 충당하며 돼지머리 등의 제물이 올라간다. 과거에는 제의가 끝나면 줄다리기를 했으나 현재는 하지 않는다. 제의를 지내는 제관이 별도로 있다.화방마을주민들의 당산제는 다른 지역에 비해 준비하는 부분이 적다. 금줄을 치지 않을 뿐만아니라 제관으로 선정된 사람,,https://ncms.nculture.org/faith/story/1294,전라남도,강진군,전라남도 강진군 군동면 화산리 화방마을,34.659635,126.824868,20181116,선돌할머니,,"화방마을, 화방마을 당산제, 당산제, 당산, 입석",20211230
4659,강진군 근동면 화방마을 당산제,생활문화,마을신앙,생활과 민속,민속,지역을 대표하는 마을신앙,전라남도의 마을신앙,강진군 용면 화방마을 주민들은 정월대보름이면 마을에 모셔진 신에게 제의를 지낸다. 당산제라 부르는데 신격은 당산과 입석이다. 마을주민들은 당산을 매우 영험하게 생각한다. 제의 비용은 마을의 공동 기금으로 충당하며 돼지머리 등의 제물이 올라간다. 과거에는 제의가 끝나면 줄다리기를 했으나 현재는 하지 않는다. 제의를 지내는 제관이 별도로 있다.화방마을주민들의 당산제는 다른 지역에 비해 준비하는 부분이 적다. 금줄을 치지 않을 뿐만아니라 제관으로 선정된 사람,,https://ncms.nculture.org/faith/story/1294,전라남도,강진군,전라남도 강진군 군동면 화산리 화방마을,34.659635,126.824868,20181116,선돌할아버지,,"화방마을, 화방마을 당산제, 당산제, 당산, 입석",20211230
