DATA_MANAGE_NO,DATA_TITLE_NM,THEME_NM,LWPRT_THEME_NM,CL_NM,LWPRT_CL_NM,SBJT_NM,MIDDL_SBJT_NM,SUMRY_CN,MAIN_THUMB_URL,CNTNTS_URL,CTPRVN_NM,SIGNGU_NM,ADDR,CTLSTT_LA,CTLSTT_LO,REGIST_DE,RELATE_PRSN_NM,RELATE_STRY_NM,CORE_KWRD_CN,OPN_DE
6211,"안빈낙도로 남편을 위로한 가난한 시인, 삼의당 김씨",생활문화,지역문화예술인,종교와 문화,문화예술,문학,,"삼의당 김씨는 몰락한 양반 댁 규방 출신으로, 조선 시대 가장 많은 한시와 문장을 남긴 여성 시인이다. 한날한시 같은 마을 남원에서 태어난 담락당 하립과 열여덟에 혼인해 서른두 살 진안으로 이사해 살았으며 가난한 살림 가운데 남편을 향한 애정과 전원의 풍치를 담은 시로 서로 화답하며 성리학에서 칭송하는 여성의 덕을 온전히 실현했다.",,https://ncms.nculture.org/local-artist/story/16,전라북도,진안군,전라북도 진안군 진안읍 군하리 81-11,35.79067403,127.4255277,20181116,서정주,"도시의 우울과 고독을 노래한 시인 박인환|향토적인 소재로 인간본질을 탐구한 '무녀도'의 작가 김동리|서러움과 눈물의 서정, 박재삼 시인|부안을 배경으로 한 '질마재 신화'의 시인 서정주|통영 출신의 생명파 시인 유치환|남만서방을 운영했던 시인 오장환|시비(詩碑)가 많은 용두근린공원","삼의당, 여성문인, 삼의당김부인유고",20211230
6212,"남녀차별의 폐부를 공격했던 호쾌한 조선의 시인, 호연재",생활문화,지역문화예술인,종교와 문화,문화예술,문학,,"김호연재는 임진왜란 후 주자학의 논리로 사회가 재편되면서 여성 억압을 우주적 진리처럼 여기던 시대, 저속하고 비열한 남성 중심 가치관을 선명한 논리로 박살내며 여성들의 한숨을 통쾌하게 대변한 지식인 여성이다. 김호연재는 명문가 사대부 집안에서 자유로운 정신으로 성장했으나 곤고한 시집살이를 통해 실존적 삶의 모순을 통찰하며 이를 기록한 여성 시인이다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/116/29806/14772/c/%EB%8C%80%EC%A0%84_%EA%B9%80%ED%98%B8%EC%97%B0%EC%9E%AC_%EB%8C%80%EC%A0%84%EC%86%8C%EB%8C%80%ED%97%8C%ED%98%B8%EC%97%B0%EC%9E%AC_20191106_120845-thumb.jpg,https://ncms.nculture.org/local-artist/story/19,대전광역시,대덕구,대전 대덕구 대전로 1348,36.3741154,127.420651,20181116,서정주,"도시의 우울과 고독을 노래한 시인 박인환|향토적인 소재로 인간본질을 탐구한 '무녀도'의 작가 김동리|서러움과 눈물의 서정, 박재삼 시인|부안을 배경으로 한 '질마재 신화'의 시인 서정주|통영 출신의 생명파 시인 유치환|남만서방을 운영했던 시인 오장환|시비(詩碑)가 많은 용두근린공원","동춘당, 호연재 유고",20211230
6213,신라천년 고도 경주에서 오래 이어져온 ‘신라문화제’,생활문화,지역축제,생활과 민속,민속,전통·역사 축제,,"경상북도 경주시는 천 년 전 신라의 수도로, 신라 문화를 계승하고 재조명하여 새로운 문화창조를 위해 해마다 10월에 축제를 연다. 신라문화선양회와 한국예총 경주지회가 주관하여 찬란했던 신라 문화유산을 국내외에 소개하고자 마련했다. 축제는 10개 분야에 45개 행사로 구성되어 있는데, 대표적인 것으로는 신라 화랑원화 설화 재현, 신라 때부터 행해진 팔관회 의식의 일부 재현 등을 꼽을 수 있다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/186/30240/17153/c/131_-2019-신라문화제-thumb.jpg,https://ncms.nculture.org/local-festival/story/119,경상북도,경주시,경북 경주시 황성동 1022-1,35.86067142,129.2090644,20181116,서정주,"도시의 우울과 고독을 노래한 시인 박인환|향토적인 소재로 인간본질을 탐구한 '무녀도'의 작가 김동리|서러움과 눈물의 서정, 박재삼 시인|부안을 배경으로 한 '질마재 신화'의 시인 서정주|통영 출신의 생명파 시인 유치환|남만서방을 운영했던 시인 오장환|시비(詩碑)가 많은 용두근린공원","경주, 신라, 역사문화",20211230
6214,갓쉰동이가 성장한 인제군,생활문화,지역설화,"구비전승,어문학",어문학,강원도 지역의 전설,,"강원도 인제군에서는 고구려 때 달달국을 공격한 갓쉰동과 관련한 이야기가 전해진다. 여기서 갓쉰동은 고구려 시대의 장군 ‘연개소문’이라고도 한다. 자식이 없어 걱정이던 연국혜(淵國惠) 부부는 항상 부처님 앞에 나아가 아들을 점지해 달라고 빌었고, 연국혜가 50세 되던 해에 아들을 낳았다. 그래서 아들을 ‘갓쉰동’이라 불렀다. 갓쉰동이 일곱 살 되던 해 지나가는 노승이 갓쉰동의 수명이 짧아서 15년 동안 집을 떠나 살아야 한다고 하였다. 그래서 갓쉰동은 두",https://minio.nculture.org/amsweb-opt/multimedia_assets/20/29647/13246/c/지역설화_달달국을-공격한-갓쉰동이-thumb.jpg,https://ncms.nculture.org/traditional-stories/story/166,강원특별자치도,인제군,강원 인제군 인제읍 상동리 349-6,38.06980502,128.1703735,20181116,서정주,"도시의 우울과 고독을 노래한 시인 박인환|향토적인 소재로 인간본질을 탐구한 '무녀도'의 작가 김동리|서러움과 눈물의 서정, 박재삼 시인|부안을 배경으로 한 '질마재 신화'의 시인 서정주|통영 출신의 생명파 시인 유치환|남만서방을 운영했던 시인 오장환|시비(詩碑)가 많은 용두근린공원","달달국, 당나라, 인제, 연국혜, 연개소문, 갓쉰동, 설화",20211230
6215,경주 첨성대 앞마당에서 열리는 '신라소리축제 에밀레전',생활문화,지역축제,생활과 민속,민속,전통·역사 축제,,"신라소리축제 에밀레전은 천년고도 경주에서 개최되는 성덕대왕신종(일명 에밀레종)을 주제로 소리축제이다. 불교방송이 주최하고, 문화체육관광부와 경상북도와 경주시, 그리고 불국사 등이 후원한다. 신라소리축제 에밀레전은 경주 첨성대 잔디광장에서 6톤 규모의 에밀레종의 모형을 타종할 수 있으며, 신라문화 체험과 신라 간등회 재연 등 다양한 프로그램이 진행된다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/216/85911/94747/c/%EA%B2%BD%EC%A3%BC-%EC%84%B1%EB%8D%95%EB%8C%80%EC%99%95%EC%8B%A0%EC%A2%85-%285%29_rev-thumb.jpg,https://ncms.nculture.org/local-festival/story/179,경상북도,경주시,경상북도 경주시 인왕동 839-1,35.8346776,129.2190633,20181116,서정주,"도시의 우울과 고독을 노래한 시인 박인환|향토적인 소재로 인간본질을 탐구한 '무녀도'의 작가 김동리|서러움과 눈물의 서정, 박재삼 시인|부안을 배경으로 한 '질마재 신화'의 시인 서정주|통영 출신의 생명파 시인 유치환|남만서방을 운영했던 시인 오장환|시비(詩碑)가 많은 용두근린공원","경주, 신라, 에밀레종, 성덕대왕신종, 소리축제, 간등회",20211230
6216,화살과 경주한 명마 무덤 마산,생활문화,지역설화,"구비전승,어문학",어문학,강원도 지역의 전설,,"강원도 횡성군 횡성읍에 ‘마산(馬山)’이라는 곳이 있다. 고려시대 무렵 횡성군에 살던 황장군이 용마(龍馬) 한필을 길렀다. 용마의 훈련이 끝나갈 무렵, 황장군은 용마의 실력을 시험해 보기로 하였다. 황장군이 말 등에 올라탄 후 화살을 당겼다. 그리고 용마와 함께 달렸다. 황장군이 고갯마루에 도착하였을 때, 화살이 떨어지는 소리가 나지 않아, 화살이 먼저 왔다고 생각하고 용마의 목을 쳤다. 그러자 화살 한 개가 날아와 땅에 꽂혔다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/227/29361/12572/c/화살과경주한명마무덤마산-thumb.jpg,https://ncms.nculture.org/traditional-stories/story/196,강원특별자치도,횡성군,강원도 횡성군 횡성읍 마산리,37.49051472,128.0039009,20181116,서정주,"도시의 우울과 고독을 노래한 시인 박인환|향토적인 소재로 인간본질을 탐구한 '무녀도'의 작가 김동리|서러움과 눈물의 서정, 박재삼 시인|부안을 배경으로 한 '질마재 신화'의 시인 서정주|통영 출신의 생명파 시인 유치환|남만서방을 운영했던 시인 오장환|시비(詩碑)가 많은 용두근린공원","횡성, 전설, 마산, 말무덤, 명마, 황장군, 황장사",20211230
6217,고창읍성을 밟고 무병장수하세! '고창 모양성제',생활문화,지역축제,생활과 민속,민속,전통·역사 축제,,고창모양성제는 애국심을 고취하고 향토문화를 계승 발전시키며 고창군민의 긍지와 애향심을 높이기 위해 1973년부터 개최되고 있는 지역축제이다. 왜구를 막기 위해 전라도민들이 축성한 모양성(고창읍성)을 밟는 답성놀이와 강강술래 재연이 주효 행사이다. 고창군에서는 답성민속을 기리기 위해 매년 음력 9월 9일(중양절)에 축제를 개최하여 답성놀이를 한다.,https://minio.nculture.org/amsweb-opt/multimedia_assets/89/30143/16083/c/038_2019-고창모양성제-thumb.jpg,https://ncms.nculture.org/local-festival/story/244,전라북도,고창군,전라북도 고창군 고창읍 읍내리 127,35.43134106,126.7042376,20181116,서정주,"도시의 우울과 고독을 노래한 시인 박인환|향토적인 소재로 인간본질을 탐구한 '무녀도'의 작가 김동리|서러움과 눈물의 서정, 박재삼 시인|부안을 배경으로 한 '질마재 신화'의 시인 서정주|통영 출신의 생명파 시인 유치환|남만서방을 운영했던 시인 오장환|시비(詩碑)가 많은 용두근린공원","고창, 읍성, 모양성, 축제, 답성놀이, 모양성제",20211230
6218,까치로 변해 신라군을 염탐하던 계선공주가 죽은 경주 작원,생활문화,지명유래,"구비전승,어문학",지명유래,경상북도 지역의 지명유래,,"작원은 경상북도 경주시 건천읍 건천리에 있는 자연마을 중 하나이다. 신라 무열왕 때, 김유신이 5만 군사를 끌고 백제를 치러 떠났다. 날이 저물어 한 성에서 진을 치고 있는데, 난데없는 까치 한 마리가 나타나 진영 한가운데서 빙빙 돌더니 대장기 위에 앉았다. 김유신이 천둥같이 소리를 지르자 까치가 땅으로 떨어져 백제 계선 공주로 변하였다. 정체가 탄로 난 계선 공주는 자살을 했고, 이후 이 성을 까치 작자를 써 ‘작성’, 이 마을을 ‘작원’이라고 부르기",https://minio.nculture.org/amsweb-opt/multimedia_assets/57/70831/64314/c/김유신에게-들킨-계선공주가-죽은-경주시-건천읍-작원-thumb.jpg,https://ncms.nculture.org/origin-of-place-names/story/267,경상북도,경주시,경상북도 경주시 건천읍 내서로 1106,35.8500266,129.102224,20181116,서정주,"도시의 우울과 고독을 노래한 시인 박인환|향토적인 소재로 인간본질을 탐구한 '무녀도'의 작가 김동리|서러움과 눈물의 서정, 박재삼 시인|부안을 배경으로 한 '질마재 신화'의 시인 서정주|통영 출신의 생명파 시인 유치환|남만서방을 운영했던 시인 오장환|시비(詩碑)가 많은 용두근린공원","작원, 작성, 까치, 김유신, 계선공주",20211230
6219,'향수'의 시인 정지용의 고향 옥천에서 열리는 문학축제 '지용제',생활문화,지역축제,생활과 민속,민속,지역인물축제,,지용제는 한국 현대시의 선구자이자 우리 언어를 시적으로 형상화하고 민족적 정서를 가장 잘 표현한 시인 정지용을 추모하고 그의 시문학 정신을 계승 발전하기 위해 1988년 처음 시작된 이래 매년 5월 옥천에서 개최되는 축제이다. 최근 지용제는 방문객들이 직접 참여할 수 있는 프로그램을 개발하여 정적인 시문학축제에서 탈피하여 동적인 문화축제로의 변화를 꾀하고 있다.,https://minio.nculture.org/amsweb-opt/multimedia_assets/203/30257/17172/c/153_2019-지용제-thumb.jpg,https://ncms.nculture.org/local-festival/story/324,충청북도,옥천군,충청북도 옥천군 옥천읍 상계리 16,36.31833486,127.5825052,20181116,서정주,"도시의 우울과 고독을 노래한 시인 박인환|향토적인 소재로 인간본질을 탐구한 '무녀도'의 작가 김동리|서러움과 눈물의 서정, 박재삼 시인|부안을 배경으로 한 '질마재 신화'의 시인 서정주|통영 출신의 생명파 시인 유치환|남만서방을 운영했던 시인 오장환|시비(詩碑)가 많은 용두근린공원","시인, 해금, 문화예술, 옥천",20211230
6220,공중과 바다 위에서 한산대첩을 재현하는 '통영한산대첩축제',생활문화,지역축제,생활과 민속,민속,전통·역사 축제,,"통영한산대첩축제는 동양의 나폴리라 불리는 경상남도 통영시 한산면에서 매년 열리는 문화제로, 1962년 세계 4대 해전의 하나인 한산대첩을 기념하기 위해 시작된 것이다. 통영한산대첩축제는 관광축제를 표방하면서 길놀이?대풍어제?민속공연?바다낚시대회?서커스 공연?시민거리축제?전통예술 공연?종합문화예술전시?해상대연주회 등 다양한 행사를 진행하고 있다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/106/30160/17027/c/053_2019-통영한산대첩축제-thumb.jpg,https://ncms.nculture.org/local-festival/story/371,경상남도,통영시,경상남도 통영시 중앙동 236,34.84430565,128.4243586,20181116,서정주,"도시의 우울과 고독을 노래한 시인 박인환|향토적인 소재로 인간본질을 탐구한 '무녀도'의 작가 김동리|서러움과 눈물의 서정, 박재삼 시인|부안을 배경으로 한 '질마재 신화'의 시인 서정주|통영 출신의 생명파 시인 유치환|남만서방을 운영했던 시인 오장환|시비(詩碑)가 많은 용두근린공원","통영, 한산대첩, 이순신, 축제, 세계 4대 해전",20211230
