DATA_MANAGE_NO,DATA_TITLE_NM,THEME_NM,LWPRT_THEME_NM,CL_NM,LWPRT_CL_NM,SBJT_NM,MIDDL_SBJT_NM,SUMRY_CN,MAIN_THUMB_URL,CNTNTS_URL,CTPRVN_NM,SIGNGU_NM,ADDR,CTLSTT_LA,CTLSTT_LO,REGIST_DE,RELATE_PRSN_NM,RELATE_STRY_NM,CORE_KWRD_CN,OPN_DE
1549,"도연명의 귀거래사를 꿈꾸는, 고양 귀래정",역사문화유산,누정,문화유산,건축유적,그림 속의 누정,,귀래정은 경기도 고양시 덕양구 지금의 행주산성 뒤편인 덕양산 기슭의 행호강변(현재 창릉천변)에 있었던 조선시대의 정자이다. 조선후기의 문신 김광욱이 도연명의 귀거래사를 흠모하여 지은 정자이다. 이후 김광욱의 증손이자 겸재 정선의 친구인 김시민이 소유하게 되었다. 당대 유명 시인 이병연과 더불어 정선이 귀래정을 즐겨 방문하여 그림으로 남겨 놓았다. 낙건정·장밀헌과 함께 행주의 3대 별장 중의 하나이었다.,,https://ncms.nculture.org/pavilion/story/2294,경기도,고양시,경기도 고양시 덕양구 덕양산,37.6372458,126.8322044,20181116,김상준,,"누정, 누각, 정자, 귀래정, 정선, 행호, 행주, 김광욱, 도연명, 귀거래사, 율리, 김시민, 귀래정도, 경교명승첩, 양천팔경첩, 김창협, 김창흡, 이병연, 낙건정, 장밀헌, 김동필, 송인명, 행호관어, 덕양산",20211230
1550,문화재가 살아 숨쉬는 남한산성,역사문화유산,성과옛도로,자연과 지리,향토지,성과 성곽,세계문화유산,"남한산성 내에는 성곽시설은 물론 산성의 중심 건물인 행궁을 비롯하여 사직, 관아, 옥, 객사, 사찰, 정자, 창고, 종각, 연못 등이 설치되었다. 4개의 장대 중 하나인 수어장대(서장대)는 인조 때 단층으로 건립된 것으로 추정되며 이후 1751년(영조 27)에 2층으로 중건하였다. 이때 내부에 무망루(無忘樓), 외부에 서장대라는 편액을 걸었다. 인조 시기 축성 시작과 함께 성곽 쌓는 일을 주로 맡은 승병을 주둔시켜 수성에 필요한 훈련을 했다. 이때 승병",https://minio.nculture.org/amsweb-opt/multimedia_assets/136/29176/9007/c/29176-thumb.jpg,https://ncms.nculture.org/castle-road/story/2169,경기도,광주시,경기도 광주시 남한산성면 산성리 산1,37.481568,127.184746,20181116,김상철,,"행궁, 수어장대, 남한산성, 병자호란, 완풍군 이서",20211230
1551,춘천의병아리랑의 주인공 성익현,국난극복,의병,지방의 역사,개항기(1876~1910),한말 의병,한말 의병장,"성익현(成益鉉)은 춘천 출신으로 1886년 무관에 급제하여 춘천지어영의 초관을 지냈고, 군제개편으로 퇴역군인이 되었다. 그는 1895년 을미사변과 단발령이 확산되자 1896년 1월 춘천에서 유생을 중심으로 의병을 일으켰다. 그 가운데 성익현도 참가하여 활동을 하였다.",,https://ncms.nculture.org/righteous-army/story/3860,강원특별자치도,춘천시,강원도 춘천시 서면 주길리,37.898589,127.692744,20181116,김상태,춘천의 한말의병 도총장 정경태|영월의 한말의병장 김상태,"성익현, 춘천의병아리랑, 한말춘천의병장",20211230
1552,춘천의 한말의병 도총장 정경태,국난극복,의병,지방의 역사,개항기(1876~1910),한말 의병,한말 의병장,"정경태(鄭敬泰, 1873~?)는 한말의병으로 춘천출신이다. 자세한 알력은 알 수 없다. 1907년 성익현의 휘하에서 도총장으로 활동하였고, 9월 평해의 군아와 경무분파소를 습격하였다. 1908년 5월 6일 삼척 울진에서 이강년 의진과 연합하여 활동하였다.",,https://ncms.nculture.org/righteous-army/story/4022,강원특별자치도,춘천시,강원도 춘천시 서면 금산리 930-5,37.89865,127.692781,20181116,김상태,춘천의병아리랑의 주인공 성익현|영월의 한말의병장 김상태,"정경태, 춘천한말의병",20211230
1553,영월의 한말의병장 김상태,국난극복,의병,지방의 역사,개항기(1876~1910),한말 의병,한말 의병장,"김상태(金尙台, 1864~1912)는 영월 옥동리에 살다가 1895년 을미사변과 단발령에 항거하여 1896년 의병이 봉기할 때 함께 참여하였다. 처음 이강년과 함께 했으나 뒤에는 류인석의 의진과 함께 활동하였다. 1910년 대한제국이 강점된 뒤에도 항쟁을 계속하다가 변절자의 밀고로 체포되어 형무소에서 단식으로 세상을 마감했다.",,https://ncms.nculture.org/righteous-army/story/4091,강원특별자치도,영월군,강원도 영월군 김삿갓면 옥동리,37.11595,128.57345,20181116,김상태,춘천의병아리랑의 주인공 성익현|춘천의 한말의병 도총장 정경태,"김상태, 영월의병장",20211230
1554,"도연명의 귀거래사를 꿈꾸는, 고양 귀래정",역사문화유산,누정,문화유산,건축유적,그림 속의 누정,,귀래정은 경기도 고양시 덕양구 지금의 행주산성 뒤편인 덕양산 기슭의 행호강변(현재 창릉천변)에 있었던 조선시대의 정자이다. 조선후기의 문신 김광욱이 도연명의 귀거래사를 흠모하여 지은 정자이다. 이후 김광욱의 증손이자 겸재 정선의 친구인 김시민이 소유하게 되었다. 당대 유명 시인 이병연과 더불어 정선이 귀래정을 즐겨 방문하여 그림으로 남겨 놓았다. 낙건정·장밀헌과 함께 행주의 3대 별장 중의 하나이었다.,,https://ncms.nculture.org/pavilion/story/2294,경기도,고양시,경기도 고양시 덕양구 덕양산,37.6372458,126.8322044,20181116,김상헌,"안동권씨 효행의 상징, 안동 삼귀정|청나라를 멀리하는 절의의 상징, 안동 청원루|다산 정약용 부자가 감회에 젖은, 예천 선몽대|비 온 뒤 맑은 햇살이 찬란하게 비추는, 서울 청휘각|세도정치의 산실 김조순 별장, 서울 옥호정|정선의 그림에 보이는 태고적 고요함이 깃든, 서울 태고정|물도 나무도 마음도 푸른, 나주 벽류정|목은 이색과 포은 정몽주로 유명세를 탄,   장성 백양사 쌍계루|기호학파 예학의 체계를 완성한 김집|태산에 유풍을 일으킨 현자들의 발자취","누정, 누각, 정자, 귀래정, 정선, 행호, 행주, 김광욱, 도연명, 귀거래사, 율리, 김시민, 귀래정도, 경교명승첩, 양천팔경첩, 김창협, 김창흡, 이병연, 낙건정, 장밀헌, 김동필, 송인명, 행호관어, 덕양산",20211230
1555,"안동권씨 효행의 상징, 안동 삼귀정",역사문화유산,누정,문화유산,건축유적,사대부의 누정,마을과 들녘의 누정,"삼귀정은 경상북도 안동시 풍산읍 지풍로 1975-1(소산리)에 있는 조선시대의 정자이다. 1496년(연산군 2) 조선 전기의 문신 김영수(金永銖:1446~1502) 형제들이 80여세의 노모를 위해 세운 정자이다. 삼귀정이란 정자 이름은 정자 터에 있는 세 개의 바위 모습이 거북처럼 생긴데서 유래하였다. 거북은 십장생의 하나로 장수하는 동물의 상징인데, 거북바위가 있는 삼귀정에서 노모의 장수를 바라는 간절한 염원이 담겨 있다. 삼귀정은 주변의 풍광도 아름",https://minio.nculture.org/amsweb-opt/multimedia_assets/33/17890/17681/c/17890-thumb.jpg,https://ncms.nculture.org/pavilion/story/2448,경상북도,안동시,경상북도 안동시 풍산읍 지풍로 1975-1(소산리),36.578913,128.550274,20181116,김상헌,"도연명의 귀거래사를 꿈꾸는, 고양 귀래정|청나라를 멀리하는 절의의 상징, 안동 청원루|다산 정약용 부자가 감회에 젖은, 예천 선몽대|비 온 뒤 맑은 햇살이 찬란하게 비추는, 서울 청휘각|세도정치의 산실 김조순 별장, 서울 옥호정|정선의 그림에 보이는 태고적 고요함이 깃든, 서울 태고정|물도 나무도 마음도 푸른, 나주 벽류정|목은 이색과 포은 정몽주로 유명세를 탄,   장성 백양사 쌍계루|기호학파 예학의 체계를 완성한 김집|태산에 유풍을 일으킨 현자들의","누정, 정자, 누각, 김영수, 성현, 삼기정기, 장동김씨, 김상헌, 김번, 장유, 삼귀정팔영",20211230
1556,"청나라를 멀리하는 절의의 상징, 안동 청원루",역사문화유산,누정,문화유산,건축유적,사대부의 누정,가옥의 누정,"청원루는 경상북도 안동시 풍산읍 소산리 87번지에 있는 조선시대의 누정이다. 경상북도유형문화재 제199호로 지정되어 있다. 원래 장동김씨(壯洞金氏)의 시조인 김번(金?:1479~1544)이 지은 살림집이었는데, 김번의 증손자 청음(淸陰) 김상헌(金尙憲:1570~1652)이 병자호란 때 척화(斥和)를 주장하다 청나라와 화의가 성립되자 조상의 고향인 안동 풍산읍 소산리의 종택으로 내려와 ‘청원루’란 현판을 내결고 은거하였다. ‘청원루’라는 정자이름은 ‘청나",https://minio.nculture.org/amsweb-opt/multimedia_assets/39/17983/3880/c/17983-thumb.jpg,https://ncms.nculture.org/pavilion/story/2477,경상북도,안동시,경상북도 안동시 풍산읍 소산리 87번지,36.57968,128.548776,20181116,김상헌,"도연명의 귀거래사를 꿈꾸는, 고양 귀래정|안동권씨 효행의 상징, 안동 삼귀정|다산 정약용 부자가 감회에 젖은, 예천 선몽대|비 온 뒤 맑은 햇살이 찬란하게 비추는, 서울 청휘각|세도정치의 산실 김조순 별장, 서울 옥호정|정선의 그림에 보이는 태고적 고요함이 깃든, 서울 태고정|물도 나무도 마음도 푸른, 나주 벽류정|목은 이색과 포은 정몽주로 유명세를 탄,   장성 백양사 쌍계루|기호학파 예학의 체계를 완성한 김집|태산에 유풍을 일으킨 현자들의 발자취|병","누각, 정자, 누정, 김상헌, 장동김씨, 김번, 병자호란",20211230
1557,"다산 정약용 부자가 감회에 젖은, 예천 선몽대",역사문화유산,누정,문화유산,건축유적,사대부의 누정,원림 명승의 누정,예천 선몽대는 앞으로는 내성천과 뒤로는 우암산 자락이 병풍처럼 둘러쳐 있다. 앞은 강이요 뒤는 산이다. 선몽대 일대는 ‘명승’으로 지정되어 있다. 선몽대는 1563년 이열도가 지은 정자이다. 신선들이 노는 꿈을 꾸고 정자를 지었다고 해서 ‘선몽대(仙夢臺)’라 이름지었다. 선몽대는 경관이 수려하기도 하지만 유명세를 탄 것은 퇴계 이황에 의해서다. 이열도의 작은할아버지 이황은 자신이 직접 쓴 ‘선몽대’ 편액 글씨와 시를 보내왔다. 그 덕에 당대의 내로라하는,https://minio.nculture.org/amsweb-opt/multimedia_assets/2/15932/16874/c/15932-thumb.jpg,https://ncms.nculture.org/pavilion/story/2395,경상북도,예천군,경상북도 예천군 호명면 백송리 75,36.597614,128.460735,20181116,김상헌,"도연명의 귀거래사를 꿈꾸는, 고양 귀래정|안동권씨 효행의 상징, 안동 삼귀정|청나라를 멀리하는 절의의 상징, 안동 청원루|비 온 뒤 맑은 햇살이 찬란하게 비추는, 서울 청휘각|세도정치의 산실 김조순 별장, 서울 옥호정|정선의 그림에 보이는 태고적 고요함이 깃든, 서울 태고정|물도 나무도 마음도 푸른, 나주 벽류정|목은 이색과 포은 정몽주로 유명세를 탄,   장성 백양사 쌍계루|기호학파 예학의 체계를 완성한 김집|태산에 유풍을 일으킨 현자들의 발자취|병자","누정, 정자, 선몽대, 예천, 이황",20211230
1558,"비 온 뒤 맑은 햇살이 찬란하게 비추는, 서울 청휘각",역사문화유산,누정,문화유산,건축유적,그림 속의 누정,,"청휘각은 서울특별시 종로구 옥인동 47번지 부근에 있었던 조선시대의 정자이다. 현재 정자는 사라지고 정자가 있던 곳에 화가 정선의 「청휘각도(晴暉閣圖)」를 새긴 안내판이 서있다. 1686년(숙종 12) 조선후기 노론의 영수였던 김수항이 그의 옥류동 사저 후원에 지었던 정자이다. 정자명은 ‘비 갠 뒤 맑은 햇빛이 찬란하게 비치는 집’이라는 의미이다. 정선, 권신응 등의 화가들이 청휘각을 그려 놓은 그림을 통해 그 모습을 알 수가 있다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/144/85839/93901/c/%EA%B2%B8%EC%9E%AC-%EC%A0%95%EC%84%A0%EC%9D%B4-%EA%B7%B8%EB%A6%B0-%EC%B2%AD%ED%9C%98%EA%B0%81%EC%9D%B4-%EC%9E%88%EB%8D%98-%EA%B3%B3_rev-thumb.jpg,https://ncms.nculture.org/pavilion/story/2290,서울특별시,종로구,서울특별시 종로구 옥인동 47-1,37.583317,126.966725,20181116,김상헌,"도연명의 귀거래사를 꿈꾸는, 고양 귀래정|안동권씨 효행의 상징, 안동 삼귀정|청나라를 멀리하는 절의의 상징, 안동 청원루|다산 정약용 부자가 감회에 젖은, 예천 선몽대|세도정치의 산실 김조순 별장, 서울 옥호정|정선의 그림에 보이는 태고적 고요함이 깃든, 서울 태고정|물도 나무도 마음도 푸른, 나주 벽류정|목은 이색과 포은 정몽주로 유명세를 탄,   장성 백양사 쌍계루|기호학파 예학의 체계를 완성한 김집|태산에 유풍을 일으킨 현자들의 발자취|병자호란의","청휘각, 청휘각도, 누각, 김수항, 정자, 누정, 정선, 옥류동, 장동김씨, 육청헌, 탄뢰란, 장동팔경첩, 옥류동도, 권신응, 김시민, 송석원, 천수경, 윤덕영",20211230
